登記案號,序號,職稱,姓名
098法登他000001,1,常務監事,孫春在
098法登他000001,2,"理  事",沈宗瑞
098法登他000001,3,"理  事",蘇素鳳
098法登他000001,4,"理  事",鄭錚樺
098法登他000001,5,"理  事",蔡欣玲
098法登他000001,6,"理  事",鄭錦德
098法登他000001,7,"理  事",蕭志榥
098法登他000001,8,"理  事",徐碧蓮
098法登他000001,9,"理  事",趙永祥
098法登他000001,10,"理  事",楊淑惠
098法登他000001,11,"理  事",胡宜忱
098法登他000001,12,"理  事",郭延鏞
098法登他000001,13,"理  事",吳佳勳
098法登他000001,14,"理  事",葛皇濱
098法登他000001,15,理事長,鄭正鈐
098法登他000001,16,"理  事",江亮萸
098法登他000001,17,"監  事",劉中莉
098法登他000001,18,"監  事",陳志瑋
098法登他000002,1,"董  事",林保添
098法登他000002,2,"董  事",張福普
098法登他000002,3,"董  事",吳逢寅
098法登他000002,4,"董  事",陳紅壽
098法登他000002,5,"董  事",莊忠雄
098法登他000002,6,"董  事",鄭復寧
098法登他000002,7,"董  事",范光宇
098法登他000002,8,"董  事",彭永鈞
098法登他000002,9,董　事,魏明光
098法登他000002,10,"董  事",曾敬明
098法登他000002,12,"董  事",羅慶江
098法登他000002,13,"董  事",黃茂實
098法登他000002,14,董事長,潘鵬仁
098法登他000002,15,"董  事",許阿海
098法登他000002,16,"董  事",蔡維邦
098法登他000003,1,"董  事",巫士椀
098法登他000003,2,"董  事",胡華佗
098法登他000003,3,董事長,梁敬賢
098法登他000003,4,"董  事",吳大明
098法登他000003,5,董事,黎萬豐
098法登他000003,6,"董  事",葉輔宏
098法登他000003,7,董事,王太和
098法登他000003,8,董事,鄭志仁
098法登他000003,9,董事,張天造
098法登他000004,1,"董  事",陳建中
098法登他000004,2,"董  事",高華
098法登他000004,3,"董  事","郭  哲"
098法登他000004,4,"董  事",余鍾驥
098法登他000004,5,"董  事",沈大川
098法登他000004,6,"董  事",許石吉
098法登他000004,7,"董  事",楊亨顯
098法登他000004,8,"董  事",陳璽安
098法登他000004,9,"董  事",陳珊珊
098法登他000004,10,"董  事",王廣生
098法登他000004,11,董事長,陳西京
098法登他000004,12,"董  事",陳倬民
098法登他000004,13,"董  事",邱鏡淳
098法登他000005,1,董事長,劉清古
098法登他000005,2,"董  事",陳茂基
098法登他000005,3,"董  事",楊祥興
098法登他000005,4,"董  事",許兆嘉
098法登他000005,5,"董  事",李清郎
098法登他000005,6,"董  事",李清通
098法登他000005,7,"董  事",彭永炫
098法登他000005,8,"董  事",謝明宏
098法登他000005,9,"董  事",李翠婷
098法登他000005,10,"董  事",蔡兆章
098法登他000005,11,"董  事",蔡淑花
098法登他000005,12,"董  事",吳義煌
098法登他000005,13,"董  事",王瑜哲
098法登他000005,14,董　事,郭峻源
098法登他000005,15,董　事,游振中
098法登他000006,1,董事長,許明德
098法登他000006,2,常務董事,陳文村
098法登他000006,3,常務董事,林永隆
098法登他000006,4,"董  事",張維安
098法登他000006,5,常務董事,黃朝熙
098法登他000006,6,"董  事",徐爵民
098法登他000006,7,"董  事",黃惠良
098法登他000006,8,"董  事",古煥球
098法登他000006,9,"董  事",賀陳弘
098法登他000006,10,常務董事,張石麟
098法登他000006,11,"董  事","潘  欽"
098法登他000006,12,"董  事",潘榮隆
098法登他000006,13,"董  事",賴文針
098法登他000006,14,董　事,李義發
098法登他000006,15,"董  事",盧崑瑞
098法登他000006,16,監察人,陳文華
098法登他000007,1,常務理事,何寬崇
098法登他000007,2,常務理事,趙意如
098法登他000007,3,常務理事,黃榮賢
098法登他000007,4,常務理事,黃俊傑
098法登他000007,5,理事長,吳南嬿
098法登他000007,6,理　事,林毓淳
098法登他000007,7,理　事,彭德民
098法登他000007,8,理　事,林彥伶
