登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因,網站連結
086法登他000011,1,2,謝怜聰,584,0860201,0860201,0860203,16冊17頁,2,2,董事長,財團法人善立文教慈愛基金會,0830401,臺中市北屯區崇德路二段一二八號五樓之五,以倡導藝術創作及鑑賞活動，提昇國民生活品質，舉辦教育公益事業為宗旨。,由吳建立等人捐助,"臺灣省政府教育廳      中華民國八十三年三月二十二日","永  久",37200000.00,1,0860131,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/DPec2qtOFCH5vYevD9yX8q8t2gn3U8Yf1saDwO97I1ZRAUvhEAivur8aMC8=
086法登他000012,1,2,謝怜聰,576,0860201,0860201,0860203,16冊9頁,2,2,董事長,財團法人私立朝陽技術學院,0830217,臺中縣霧峰鄉吉峰東路一六八號,遵照國家教育法令之規定，辦理私立朝陽技術學院，配合國家現代化發展，教授應用科學，培養高級實用技術人才，並謀其健全發展。,由楊天生等捐助,教育部　　　中華民國八十三年二月十五日,"永  久",1477662973.00,1,0860131,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/DilKf5IaCoYVZgJ5rHNFIjHMMEsMkehjY_Gg1ZQcOZ9X4srjpVjkJL9ePTM=
086法登他000013,1,2,謝怜聰,644,0860203,0860203,0860204,17冊28頁,1,1,廖顯彰,財團法人中興土木科技發展文教基金會,0840904,臺中市大隆路一六八之二號,以提昇土木工程科技水準，協助國立中興大學土木工程學系與國立中興大學土木學系系友會發展為宗旨。,由方富民等人共同捐助,"臺中市政府     中華民國八十四年八月二十三日",永　久,2000000.00,1,0860203,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/a7QYzVY9RkGlyM08uABuViTwq7xvwIP2LcgcosQl0bm1GOM0EuJ4OnXQ2Zw=
086法登他000014,1,2,謝怜聰,386,0860211,0860211,0860212,12冊17頁,,0,董事長,財團法人臺中市私立仁愛社會福利慈善事業基金會,0770113,臺中市柳川東路三段三十六號,以舉辦社會福利慈善事業為宗旨。,由廖泉生等人捐助,"臺中市政府    中華民國七十七年一月六日","永  久",12000000.00,1,0860211,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/FYguvJxyOM2d1MRJhAhJb4JPUmofY-4hLvGx_1zz1Q9I-X6BA52psCAHVSc=
086法登他000015,1,2,謝怜聰,175,0860213,0860213,0860214,7冊27頁,,0,董事長,財團法人私立僑光商業專科學校,0571009,臺中市西屯區僑光路一００號,"以遵照國家教育政策暨現行教育法令規定,辦理商業專科學校。",由陳弼臣、陳積中、黃雁閣、陳興材等捐助。,教育部　　　中華民國五十三年八月十八日,永　久,847334718.40,1,0860213,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/BtutO_jH0xJ1fiQTXp22Oq_KcoADpIyAFvay-DgbIM9cqdP8pvt7HRXlptA=
086法登他000016,1,2,謝怜聰,231,0860217,0860217,0860218,9冊8頁,2,8,董事長,財團法人私立郭腓利門紀念基金會,0630501,臺中市公園路四十八號,資助兒童青少年老人福利機構及宗教團體舉辦之福利措施與其學生中心奬助金等。,郭頂順等人捐助,"臺灣省政府社會處     中華民國六十三年三月十五日","永   久",12641820.00,1,0860217,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/dMYiImhK6os2_YBG7pIW0NQqOuHYRUd5gHvfbNWNn6w5ACaYOzbbBmdL4zs=
086法登他000017,1,2,謝怜聰,564,0860217,0860217,0860218,15冊47頁,2,2,董事長,財團法人真耶穌教會臺灣總會原住民教會,0821209,臺中縣東勢鎮中正路一一九號,本耶穌基督博愛之精神，傳揚福音並幫助山胞之信仰，及辦理社會公益事業。,"由陳  職及真耶穌教會信徒等人捐助","臺灣省政府民政廳     中華民國八十二年十一月二十四日","永  久",40285438.00,1,0860217,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/sDUZTZN1dq1-5JIaE7CsJZE6HtI3ZXrUg0Ib0HgL4EYXtR6gyQEz-NJ6xMs=
086法登他000018,1,2,謝怜聰,117,0860217,0860217,0860218,5冊1頁,2,13,陳立夫,財團法人私立中國醫藥學院,0490805,臺中市北區學士路九十一號,創辦醫學教育謀求發展，以造福社會人群。,"由覃  勤、陳  固、陳恭炎、朱上元、賴炎慶、廖學泉等捐助。","教育部　  中華民國四十七年七月十四日　台(四七)高字第一０二三一號","永   久",4197218406.30,1,0860217,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Sr-YuCve93BZbA-sUXmDufZU-XwkGp9ymVec_-MtPlngYpXXi_8JDx-Xmy0=
086法登他000019,1,2,謝怜聰,554,0860220,0860220,0860221,15冊24頁,2,2,董事長,財團法人皮膚科技文教基金會,0820701,臺中市臺中港路三段一六０號,發展我國皮膚科技與資助皮膚學術研究暨舉辦教育文化公益性業務。,由王文正先生捐助,臺中市政府　　中華民國八十二年六月二十一日,永　久,2000000.00,1,0860220,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/4_GO8kgBYe3W35u0-Cqk9E4rhBCSclsK8S2cljKvG0laIn-XNvt7Z3uFM1E=
086法登他000020,1,2,謝怜聰,469,0860221,0860221,0860222,14冊1頁,2,3,董事長,財團法人臺中市私立中七合作社社會福利慈善事業基金會,0801030,臺中市中華路一段三十五號,以舉辦社會福利慈善事業為宗旨。,由臺中市第七信用合作社、中區合作社捐助,"臺中市政府    中華民國八十年八月二十七日","永  久",10000000.00,1,0860221,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/gtstrvxHDrK6O2ztj5IIwHUPCXAeO4UjaLu3gPR9Zn8Y9P7cpWq2yuRpFn0=
086法登他000021,1,2,謝怜聰,538,0860225,0860225,0860226,15冊21頁,,0,董事長,財團法人精密機械研究發展中心,0820618,台中市工業十四路八號,"為促進我國精密機械業升級、開拓新市場,以從事產品之試驗、診斷         與關鍵技術之研究發展,提升產品品級,及協助精密機械業者研究發展        及產品檢測,俾改進產品品質,以競爭性售價創造高附加價值為目的。",由台灣區機器工業同業公會之工具機發展基金委員會等捐助。,八十二年六月一日經濟部,永久,63814921.00,1,0860225,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/R5ehgqhOcGTkJXr0QY-H6_vpW4wj7iku-hryuuGG-KHUN7161eH7jMLbli4=
086法登他000022,1,2,謝怜聰,276,0860227,0860207,0860228,10冊5頁,,0,董事長,財團法人臺灣省私立永信社會福利基金會,0670830,臺中縣大甲鎮中山路一段一一九一號,以舉辦並發展社會福利慈善事業為宗旨。,由永信藥品工業股份有限公司等捐助,"臺灣省政府社會處      中華民國六十七年四月二十五日","永  久",99784914.00,1,0860227,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/J2ErFZmg-VBJY2vk1-3Ve6jKKbpIqsQdOaQg2hHFGzQpRf8ao6C1J70luXM=
086法登他000023,1,2,謝怜聰,535,0860227,0860227,0860303,15冊18頁,,0,董事長,財團法人霧峰進南宮仙公廟文教基金會,0820608,臺中縣霧峰鄉本鄉村成功路四十五號,以舉辦文化教育事業為宗旨。,由霧峰進南宮管理委員會等捐助,"臺灣省政府教育廳   中華民國八十二年五月二十一日","永  久",10080000.00,1,0860227,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/T5vyA26y5oB5kH3eruDrEhwwl1eS-VAZjrbSOiVhOL_IAfpXYacve79Hi48=
086法登他000024,1,2,謝怜聰,267,0860306,0860306,0860307,9冊44頁,2,5,傅火石,財團法人臺灣省臺中縣玉闕朝仁宮,0650930,臺中縣烏日鄉新興路三一八號,宣揚元帥忠貞，聖母懿德，倡行遵聖孝道，闡揚聖德，興辦社會公益，慈善救濟，推行倫理道德，復興中華文化教育等服務人群為宗旨。,由信徒捐助,臺中縣政府　　中華民國六十五年九月十五日,"永  久",190108.00,1,0860306,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/PV16xClVQKm4tcXaq0qsA9BKUyMULXyLClv3VEoNUgtOukMWz-w9K010tnw=
086法登他000025,1,2,謝怜聰,212,0860313,0860313,0860314,8冊5頁,,0,王國秀?,財團法人私立勤益高級商業職業學校,0640417,台中縣太平鄉中山路二一五巷三十五號,遵照政府法令創辦學校,由董事會捐助,六十年一月十一日,"永   久",1411936.00,1,0860313,,,,,,,,,,,,王國秀,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/eECRPT0bTS_XQgnqBLieEF8vlw6vkeW8ID6E31tYN3ejhMgdJMEyn5p6T5s=
086法登他000026,2,2,謝怜聰,610,0860317,0860317,0860318,16冊43頁,2,3,林正良,社團法人臺灣省稅務研究會,0831111,臺中市北屯區北平路四段八十三號,協助政府宣導稅政提昇全民對納稅之正確理念及對稅法之瞭解。建議對稽征之合理化與公平性。促進稅務代理人之法律地位。疏解稅務糾紛。建立法規資料庫服務納稅人之查詢。,會員會費,"臺灣省政府社會處     中華民國八十年一月十七日 八十社二字第七四八一號函","永  久",900000.00,1,0860317,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/i_kRp4LLiYmG3rSlTRcBNfk6L7HSUjkMqE_qXHr6SHzRwjbXyLz_BY2OlA4=
086法登他000027,1,2,謝怜聰,447,0860317,0860317,0860318,13冊28頁,2,3,陳坤練,財團法人臺中縣私立銀同碧湖陳氏社會福利基金會,0800219,臺中縣龍井鄉中沙路新庄仔巷五十三之三號,舉辦社會福利慈善事業為宗旨。,由陳亭卿等捐助,"臺中縣政府　    中華民國八十年二月十九日",永　久,5000000.00,1,0860317,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/kzo50GNtU9HdzU4fJBCsOvyUpNseAL3Sx4zx5WfxJZ-prZkyXy9hnn36f14=
086法登他000028,1,2,謝怜聰,504,0860317,0860318,0860318,14冊36頁,,0,萬德群,財團法人晨光文化事業文教基金會,0810804,台中市市府路三九號,發展我國新聞事業提昇固有文化為宗旨,由瀚興實業股份有限公司捐助,八十一年七月八日台中市政府,永久,58906032.00,1,0860317,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/VwwasTKGr5iROpg02zKWR-NWo5SyM5KMn0wS8-_vEwTR_89EPWFEYq3VFHc=
086法登他000029,1,2,謝怜聰,444,0860326,0860326,0860327,13冊25頁,1,3,董事長,財團法人臺中縣文化建設基金會,0800206,臺中縣豐原市圓環東路七八二號,宏揚中華文化，提昇生活素質為宗旨。,由文建會捐助,"臺中縣政府 　　中華民國七十九年十二月十日",永　久,89671478.00,1,0860326,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/3LsbRfiQisvzdawAcOaHEmQheCtvs2un4LNLsb9RxW0zxCuvOaf5t8zzdIo=
086法登他000030,1,2,謝怜聰,361,0860327,0860327,0860328,11冊40頁,2,5,董事長,財團法人臺中基督的教會,0760205,臺中市北區陜西東三街四十一號,本耶蘇基督之精神，傳揚基督教教義，辦理社會公益慈善教育事業。,由許運生等捐助,"臺中市政府    中華民國七十五年十二月十五日","永  久",2813100.00,1,0860327,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/SfBtIxhjq3modHSju0KeA1Q-BoPjnXAwRZWmVD-x8lqGaVDgkmEo-Sh7Qr0=
086法登他000031,1,2,謝怜聰,236,0860402,0860402,0860403,9冊13頁,1,5,張淑娥,財團法人臺灣省臺中縣私立慈明商業工業職業學校,0630603,臺中縣霧峰鄉本堂村育德路三十號,遵照國家教育政策暨現行法令之規定辦理職業學校，並謀其健全發展。,由陳林明捐助,"臺灣省政府教育廳      中華民國六十一年七月二十六日","永  久",285423421.00,1,0860407,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/dEi7o-Okrdn7c5alh2PWFlRmi83PwzBbsswcUMAkGG9r4Vn2f9G5JePFizg=
086法登他000032,1,2,謝怜聰,307,0860403,0860403,0860407,10冊36頁,2,6,何清標,財團法人臺灣省臺中市福壽宮,0700529,臺中市西屯區青海路一段六十號,奉祀三府王爺為主神，並供奉諸神像，以宏揚教義敦睦信徒，增進友誼，興辦社會福利公益慈善事業，樹立互助合作精神及獎勵地方教育，拔擢人才為宗旨。,原福壽宮捐助,臺中市政府　　中華民國七十年四月二十二日,"永  久",1000000.00,1,0860407,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ILRfAgafDWSEWgzXo2y4IRymGURqmuzuqNJ_k8tBgYW4O3cvBwgwv0j2ZwM=
086法登他000033,1,2,謝怜聰,162,0860414,0860414,0860415,7冊1頁,2,10,董事長,財團法人臺灣省臺中縣私立致用高級商工職業學校,0560626,臺中縣大甲鎮東陽新村七十一號,創辦私立致用高級商工職業學校並謀其發展。,由周楨等捐助,"臺灣省政府教育廳     中華民國五十六年五月一日","永  久",327186481.00,1,0860414,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Ur4y1J1aI1FQZybT3CxkfaRlfxTZlHK8sks0hJkhVaMiLKER2ItRpC94bWA=
086法登他000034,1,2,謝怜聰,435,0860414,0860414,0860415,13冊16頁,1,0,陳一雄,財團法人中國醫藥學院校友文教基金會,0790531,臺中市西屯區臺中港路三段一一一號,中西醫藥學術研究及社會教育之辦理。,由陳一雄等捐助,"教育部       中華民國七十九年三月二十日","永  久",7000000.00,1,0860414,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/xkHDGGD0Ta2c6mSLJn444NlqOs5kopNUcXsGmp4Kk6jw157m-BWSK1Ko_bo=
086法登他000035,1,2,謝怜聰,497,0860416,0860416,0860417,14冊29頁,1,0,董事長,財團法人自行車工業研究發展中心,0810601,臺中市西屯區四川路二十一之一號,本中心從事自行車各種零組件之研究發展及材料之開發，以達成自行車工業整體發展為目的。,由經濟部工業局等捐助,"經濟部  經(81)技監083878號   中華民國八十一年五月四日","永  久",34000000.00,1,0860416,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/UIGzMNME5TtDzCfXu3eRU6ry4UlpSveD2J179UMJNonJ_KDZ4f9ocSiLUZo=
086法登他000036,1,2,謝怜聰,371,0860416,0860416,0860417,12冊2頁,2,4,董事長,財團法人臺中區中小企業銀行股份有限公司職工福利委員會,0760704,臺中市民族路四十五號,為安定員工生活、增進員工福利為目的。,由臺中區中小企業銀行股份有限公司捐助,"臺中市政府       中華民國七十六年六月二十日","永  久",136000000.00,1,0860416,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/uRxY1oNgfZI1oQ22vsAz6CFUU-DI4TECmX10bOai1Dc7go6hV7jziEtKZus=
086法登他000037,1,2,謝怜聰,159,0860421,0860421,0860422,6冊13頁,2,10,陳天機,財團法人私立中臺醫事技術專科學校,0550701,臺中市北屯區廍子里廍子巷十一號,遵照國家教育政策暨現行教育法令之規定，辦理醫事技術專科學校，並謀其健全發展。,由本會董事會捐助,教育部　　中華民國五十五年八月十日,永　久,687653687.80,1,0860421,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/q_JTtT_HJDZcCzIlue3OIpxdWTt98tjlcp9yoiqpu7RHFS6jwuI-0_zekDU=
086法登他000038,1,2,謝怜聰,482,0860422,0860422,0860423,14冊14頁,2,3,董事長,財團法人臺灣省臺中縣大甲紫竹寺,0810219,臺中縣大甲鎮中山路一段一一五八巷四十六號,奉祀神佛觀世音菩薩為主神，遵照寺廟體制安祀神佛，以弘揚教義，樹立民間正信，宣導主神佛事蹟，革除不良習俗，激發人心向上。,由王清吉捐助,"臺中縣政府     中華民國八十一年一月二十八日","永  久",2716320.00,1,0860422,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/fyYsaxI_kr-KAUuhtuajASPASESGvP1oF3vjwg8flWMsrBJtWOk5dhRl1LE=
086法登他000039,1,2,謝怜聰,431,0860501,0860501,0860502,13冊12頁,2,3,劉安愚,財團法人馬毓俊先生文教基金會,0790420,臺中市西區大全街三十三巷六號,發揚倫理文化及舉辦教育公益業務為宗旨。,由馬毓俊先生財產管理委員會捐助,"臺灣省政府教育廳      中華民國七十九年二月七日","永  久",3000000.00,1,0860429,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/1t2Mg3ZCOksbogAaNM0G36rW0AEKvQofXY2ck_Rvrut5s34T0odonkRtnnI=
086法登他000040,1,2,謝怜聰,500,0860501,0860501,0860502,14冊32頁,1,0,呂崇民,財團法人臺中市私立群園社會福利慈善事業基金會,0810708,臺中市臺中港路一段二四二號九樓Ｃ室,辦理社會公益事業為宗旨。,由群園建設股份有限公司等,"臺中市政府  　　中華民國八十一年六月九日",永　久,3500000.00,1,0860429,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Q5AzM9ZAnVXviugWU3k8kQMP7UZrgtVM132s4HGNCRAMraGgtUodvOmiaAs=
086法登他000041,1,2,謝怜聰,166,0860501,0860501,0860502,7冊9頁,2,13,柯棋琛,財團法人臺灣省臺中縣后里佛教蓮社,0560908,臺中縣后里鄉圳寮路一三三巷四十號,闡揚大乘佛教專修靜土法門，提倡國民道德，輔助社會福利，辦理慈善公益事業。,由張坤、張安芳、張安平、張盆昌捐助,"臺中縣政府    中華民國五十六年八月十四日","永  久",5766205.00,1,0860501,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/xDT3x9veSbxNrP8bZyY0bpvnDs0sdAzd9ZLF1RekZJ66Dd8oYKZqFmQhSPg=
086法登他000042,1,2,謝怜聰,178,0860501,0850501,0850502,7冊33頁,2,10,賴海隆,財團法人臺灣省臺中市均安宮,0570925,臺中市西區臺中港路一段五十一巷三十九之一號,奉祀三府王爺並諸神，遵行寺廟法令，改善民俗，興辦公益事業，促進社會福利。,由原臺中市均安宮管理委員會捐助,"臺中市政府    中華民國五十七年八月二十九日","永  久",13402958.00,1,0860501,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ie8FCefkGlXIKYvdVStTVZZfU24pnQef3Hvg4afIVPlXKdrqTwuUG_ewvJk=
086法登他000043,1,2,謝怜聰,567,0860503,0860503,0860504,15冊50頁,2,2,劉銓忠,財團法人臺灣省立大甲高級工業職業學校文教基金會,0821217,臺中縣大甲鎮開元路七十一號,以協助本校改善環境，發展校務，獎勵教師進修，促進學生敦品勵學為目的。,由校友、家長及社會人士自由捐助,"臺中縣政府     中華民國八十二年十一月十九日","永  久",3200000.00,1,0860503,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/2AU-K1NWynOOQ_eznt_Ci9fdMwR3q4H8OgFtuTZp168KOIFqz9Zu-fCR0i0=
086法登他000044,1,2,謝怜聰,706,0860505,0860505,0860506,18冊40頁,1,0,林士珍,財團法人國立中興大學文教基金會,0851203,臺中市國光路二五０號,以從事募款促進國立中興大學校務發展，學術研究及教學之活動為宗旨。,由林士珍等人捐助,"教育部 　　中華民國八十五年十一月二十七日",永　久,10000000.00,1,0860505,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/3wFLUXm2aEIdJAJ5ns3a0O2rgb6LAqSYsZ4ffgIPUFhFRdrJHrBm_YpeSy0=
086法登他000045,1,2,謝怜聰,377,0860506,0860506,0860507,12冊8頁,2,4,王武昌,財團法人臺灣省合作事業發展基金會,0760907,臺中市衛道路一八七號,宣揚仁愛精神，研究宣導合作思想，推行合作制度，發展合作事業，增進社會福利。,由陳雲鵬等捐助。,"臺灣省合作事業管理處   中華民國七十六年八月十二日","永  久",980000.00,1,0860506,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/mAk2WtRAAv75k6So6-AXIpotrKYfulVYhBWBx64zbZ6edKvxe9Wen4iT6yc=
086法登他000046,1,2,謝怜聰,420,0860508,0860508,0860509,13冊1頁,1,3,董事長,財團法人立夫醫藥研究文教基金會,0790106,臺中市學士路九十一號,協助發展中國醫藥為宗旨。,由陳立夫捐助,"教育部     中華民國七十八年十月六日","永  久",57544939.00,1,0860508,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/MrEQ0L53cgzknpwXOh2sGB5Jva7575FIhxuf7wPRWMJHfhfS41Bs7wvFaz0=
086法登他000047,1,2,謝怜聰,597,0860512,0860512,0860513,16冊30頁,2,1,董事長,財團法人廖英鳴文教基金會,0830627,臺中市西屯區文華路一００號,以協助學術發展進而提昇國內人文及科技水準為宗旨。,由黃秋雄捐助,"教育部     中華民國八十三年六月十一日","永  久",10000000.00,1,0860512,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/N4K9_sjkWrG_IcZQn9Dypajy0mfkdyGtjjhf6GtMO9rIB_5ao3CNa8gbs4s=
