登記案號,序號,職稱,姓名
038法登000002,1,董事長,"黃  鉷"
038法登000002,2,"董  事",黃玉對
038法登000002,3,"董  事",鄭松溪
038法登000002,4,"董  事",陳春金
038法登000002,5,"董  事",許火車
038法登000002,6,"董  事",張晴川
038法登000002,7,"董  事",莊名桂
038法登000002,8,"董  事","蔡  戲"
038登000003,1,董事長,陳立夫
038登000003,2,董　事,黃純青
038登000003,3,董　事,林衡道
038登000003,4,董　事,李翼中
038登000003,5,董　事,吳三連
038登000003,6,董　事,連震東
038登000003,7,董　事,杜聰明
038登000003,8,董　事,林智惠
038登000003,9,董　事,林熊祥
038登000003,10,董　事,林熊光
038登000003,11,董　事,林昭宜
038登000003,12,董　事,盛關頤
038登000003,13,董　事,張　園
038登000003,14,董　事,張清源
038登000004,1,董事（常務執行委員）,葛之覃
038登000004,2,董事（常務執行委員）,朱佛定
038登000004,3,董事（常務執行委員）,陳建中
