登記案號,序號,職稱,姓名
062法登000003,1,董事長,尤丁財
062法登000003,2,"董  事",楊世珂
062法登000003,3,"董  事",林伯敬
062法登000003,4,"董  事","劉  遂"
062法登000003,5,"董  事",徐晨光
062法登000004,1,董事長,李德銓
062法登000004,2,常務董事,蔡平群
062法登000004,3,常務董事,林遠香
062法登000004,4,常務董事,鄭瓊瑛
062法登000004,5,常務董事,黃德添
062法登000004,6,"董  事",徐亮寬
062法登000004,7,"董  事",陳純行
062法登000004,8,"董  事",劉順貴
062法登000004,9,"董  事",張讓泉
062法登000004,10,"董  事",曹嘉慶
062法登000004,11,"董  事",陳慶隆
062法登000004,12,"董  事","陳  首"
062法登000004,13,"董  事",鄭賜福
062法登000004,14,"董  事",白宗坤
062法登000004,15,"董  事",鄭徐大
062法登000005,1,董事長,蘇清泉
062法登000005,2,"董  事",林頂成
062法登000005,3,"董  事",邱淇淋
062法登000005,4,"董  事",孔潮魁
062法登000005,5,"董  事",蕭淵泉
062法登000005,6,"董  事",林連成
062法登000005,7,"董  事",陳陽期
062法登000005,8,"董  事",劉主添
062法登000005,9,"董  事","郭  同"
062法登000005,10,"董  事",蔡文進
062法登000005,11,"董  事",洪江再
062法登000005,12,"董  事",徐增發
062法登000005,13,"董  事",吳天賞
062法登000005,14,"董  事",
062法登000005,15,"董  事",
062法登000008,1,董事長,羅垣雄
062法登000008,2,"董  事",鍾炳堂
062法登000008,3,"董  事",徐錦雲
062法登000008,4,"董  事",黃安慶
062法登000008,5,"董  事",鄭玉川
062法登000008,6,"董  事",孫源明
062法登000008,7,"董  事",羅登超
062法登000008,8,"董  事","羅  燦"
062法登000013,1,董事長,王天賞
062法登000013,2,常務董事,劉快治
062法登000013,3,常務董事,洪慶麟
062法登000013,4,"董  事",鍾潤生
062法登000013,5,"董  事",王仁政
062法登000013,6,"董  事",王振芳
062法登000013,7,"董  事",蔡文賓
062法登000013,8,"董  事",馮明雄
062法登000013,9,"董  事",郭一雄
062法登000013,10,"董  事",吳天授
062法登000013,11,"董  事",李朝欽
062法登000013,12,"董  事",王仁宏
062法登000013,13,"董  事",蘇清新
