登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因,網站連結
097法登他000001,1,2,林光輝,384,0970102,0970514,0970514,9冊19頁,2,4,張明文,財團法人桃園縣大園鄉內海國民小學教育事務基金會,0900424,桃園縣大園鄉內海村1鄰18之1號,協助大園鄉內海國民小學改善環境，發展校務，獎勵教師研究進修，促進學生敦品勵學為目的。,捐助,桃園縣政府中華民國89年12月7日89府教社字第248437號,永久,4000000.00,1,0970514,0970718,0970612,燕子明,桃園縣大園鄉內海村1鄰18之1號,337,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/wG4nbicKOUUOCZmp5paA4oTg3EmF9XIrhFCI7E-1Sai5iHlInCaU5Sm4F8w=
097法登他000002,1,2,林光輝,16,0970102,0970102,0970102,1冊61頁,2,12,林秀芳,財團法人台灣省桃園縣私立新興高級中學,0620515,桃園縣八德市茄苳村永豐路563號,創辦私立新興高級中學並謀其發展。,捐助。,台灣省政府教育廳中華民國62年5月15日62教三字第07574號許可證書。,永久,2324524676.00,1,0970102,0970314,0970121,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/kQFCMCDSQYUUJOQqMPnPAUOF9_M3LvvqgJdcvKDrP7O1MDRrNPaMxf78JA==
097法登他000003,1,2,林光輝,51,0970107,0970117,0970117,2冊47頁,2,12,林明華,財團法人桃園縣至善高級中學,0740206,桃園縣大溪鎮康莊路645號,以創辦至善高級中學以陶冶青年身心，培養健全公民，奠定研究學術或學習專門知能之預備及培育高級工商技術人員，並謀求其發展為目的。,捐助,台灣省政府教育廳62年6月7日許可設立,無限期,248818651.00,1,0970117,0970501,0970226,呂麗娥,桃園縣大溪鎮康莊路645號,335,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/3co1d2uJ_jtdSBKYFxKy9YcZwoHILX4__6tZlXOKRX3t3hFd62p2__Opwg==
097法登他000004,1,2,林光輝,13,0970108,0970108,0970108,1冊49頁,1,14,劉獻堂,財團法人台灣省桃園縣私立振聲高級中學,0551004,桃園縣桃園市復興路439號,遵照國家教育暨現行教育法令之規定，辦理高級中學，兼辦職業科、附設國民中學部，暨附設高級進修補習學校並謀其健全發展。,捐助,台灣省政府教育廳54年7月28日教二字第44653號函核定,無限期,771517214.00,1,0970108,0970220,0970122,劉安國,桃園市復興路439號,330,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/r-EQO-squU2v4qyhEnGT9mR6dTJPBvMoF9SgbdNSmqH6DbQeK5xlFZL1hA==
097法登他000005,1,2,林光輝,22,0970108,0970108,0970108,1冊83頁,2,12,張茂松,財團法人桃園縣大興高級中學,0650528,桃園縣大園鄉永興路142號,創辦大興高級中學並謀求其發展。,捐助,台灣省政府教育廳中華民國61年8月4日教三字第08123號函,無限期,333679830.00,1,0970108,0970220,0970124,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/suM0NxTz5OeEybSNinaZVOVbYucQ55I1M2kd1rrHGIyTpS2jPWqF9faYhw==
097法登他000006,1,2,林光輝,431,0970108,0970110,0970110,10冊13頁,1,2,卓火土,財團法人宏達社會福利慈善事業基金會,0910826,桃園市興華路23號,本基金會以關懷兒童、青少年及老年等福利工作並協助弱勢族群及低收入戶等之捐助活動及參與社會公益活動，發揚急難救助人本之精神，促進社會之安和樂利為目的。,捐助,內政部中華民國91年7月29日台內中社字第0910071037號,永久,1231218680.00,1,0970110,0970409,0970219,林珍慧,桃園市興華路23號,231,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/qFM7VKO5CTbGLmcd-Pu0kKtc7ik-OW_6DameXaVyLOrPwgv2TZavS8K0Kp8=
097法登他000007,2,2,林光輝,464,0970108,0970115,0970115,10冊79頁,2,14,江國盛,社團法人桃園縣盲人福利協進會,0921219,桃園市長壽街44號,本會以研究盲人福利問題，並發動社會力量興辦盲人福利事業為宗旨。,會員繳納會費、各機關補助,桃園縣政府84年11月30日桃社政字第20511號,永久,500000.00,1,0970115,0970220,0970125,王美蓮,桃園縣龜山鄉新嶺村寶石街3號1樓,333,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/hau0TFiefdeVHlnmZQaRS90RFpKB0qp8RZY22Uf_3EMnigyQr0LJRvzLKcU=
097法登他000008,1,2,林光輝,29,0970110,0970110,0970110,1冊109頁,2,11,朱仁才,財團法人台灣省桃園縣私立永平高級工商職業學校,0651018,桃園縣楊梅鎮埔心永平路480號,本財團以舉辦私立永平高級工商職業學校並謀其發展為目的。,捐助,台灣省政府教育廳中華民國60年8月12日核准立案,永久,492652560.00,1,0970110,0970220,0970131,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/50bZsEWGFl406jxVDEAKCeyyHm2bwU9p6X86AyLxhZxw4g2tOux7Juqipg==
097法登他000009,1,2,林光輝,200,0970110,0970110,0970110,5冊51頁,2,4,黃慶宗,財團法人新興國民小學文教基金會,0860502,桃園縣蘆竹鄉新興村新興街355號,改善環境，發展校務奬勵優良教師及研究進修奬勵學生參加競賽。,捐助,桃園縣政府86年4月7日86府社教字第062333號,永久,2100000.00,1,0970110,0970314,0970204,孫明文,桃園縣蘆竹鄉新興街355號,338,,,,,,338,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/bxWJcWtEzr9iWAOvrkMkvIG2obriwW4Ck4l6FQ1ppEklIfGs4wPCv17K3o8=
097法登他000010,1,2,林光輝,279,0970110,0970122,0970122,7冊11頁,2,4,楊阿石,財團法人天長文教基金會,0871215,桃園市慈文路313號6、7、8樓,依法設立社會慈善團體，本仁愛之精神，弘揚人性，增進社會福祉，推動有關文教之公益慈善事業。,捐助,桃園縣政府87年11月10日87府教社字第220905號,永久,23600000.00,1,0970122,0970220,0970131,楊阿石,桃園市中正路685號6樓,330,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/tpkEObqS72PCizK_b7sYsmP5MtZtIxSgER6P2cvIHP_Xk2p5r3lmUdee8Ws=
