登記案號,序號,職稱,姓名
097法登他000002,1,董事長,方希聖
097法登他000002,2,"董  事","星  雲"
097法登他000002,3,"董  事",張優理
097法登他000002,4,"董  事",吳素真
097法登他000002,5,"董  事",楊晴雯
097法登他000002,6,"董  事",張滿足
097法登他000002,7,"董  事","心    培"
097法登他000002,8,"董  事",王翠貞
097法登他000002,9,"董  事",陳順章
097法登他000002,10,"董  事",陳潮派
097法登他000002,11,"董  事",游次郎
097法登他000002,12,"董  事",蕭頂順
097法登他000002,13,"董  事",賴國棟
097法登他000002,14,"董  事",蔡國華
097法登他000002,15,"董  事",陳碧琴
097法登他000003,1,"常 務 董事",張志育
097法登他000003,2,"常 務 董事",陳玉琛
097法登他000003,3,"董      事",許登基
097法登他000003,4,"董  事  長",施教民
097法登他000003,5,"常 務 董事",施欽鑫
097法登他000003,6,"董      事",謝承濂
097法登他000003,7,"董      事",江英智
097法登他000003,8,"董      事",黃一成
097法登他000003,9,"監  察  人",楊文賢
097法登他000003,10,"董      事",葉壽同
097法登他000003,11,"董      事",何坤堂
097法登他000003,12,"董      事",蘇偉成
097法登他000003,13,"董      事",蔡利國
097法登他000003,14,"董      事",黃秀惠
097法登他000003,15,"董      事",黃鴻燕
097法登他000003,16,"常 務 董事",麥清港
097法登他000003,17,常務監察人,林文日
097法登他000003,18,監察人,林勝傑
097法登他000003,19,"董      事",丘臺生
097法登他000003,20,"監 察 人",鄭利榮
097法登他000003,21,"監  察  人",陳添壽
097法登他000004,1,"董  事",蔡福財
097法登他000004,2,"董  事",陳英燦
097法登他000004,3,"董  事",蔡一峰
097法登他000004,4,"董  事",周玉霜
097法登他000004,5,"董  事",高國倫
097法登他000004,6,董事長,鄭金治
097法登他000004,7,"董  事",石慧聰
097法登他000004,9,"董  事",葉崇堅
097法登他000004,10,"董  事",蔡清華
097法登他000004,11,"董  事",洪平森
097法登他000004,12,監　事,李翌慈
097法登他000004,13,監　事,陳水雲
097法登他000004,15,"董  事",郭雪娥
097法登他000005,1,理　事,吳建德
097法登他000005,2,理　事,佘俊德
097法登他000005,3,常務理事,蘇柚升
097法登他000005,4,"理    事",林森松
097法登他000005,5,"理　  事",蘇河山
097法登他000005,6,常務監事,胡明南
097法登他000005,7,"理    事",侯益智
097法登他000005,8,理　事,林志展
097法登他000005,9,常務理事,黃國良
097法登他000005,10,"理    事",楊基成
097法登他000005,11,"理    事",紀謙誠
097法登他000005,12,"理　  事",戴慶泉
097法登他000005,13,理　事,林水色
097法登他000005,14,"理 事 長",詹偉傑
097法登他000005,15,監　事,黃美華
097法登他000005,16,監　事,曾正三
097法登他000005,17,監　事,溫春金
097法登他000005,18,監　事,陳和滔
097法登他000006,1,董事長,王曉風
097法登他000006,2,"董  事",劉振忠
097法登他000006,3,"董  事",蕭學璇
097法登他000006,4,"董  事",林吉男
097法登他000006,5,"董  事",王彩俶
097法登他000006,6,"董  事",周守民
097法登他000006,7,"董  事",胡成業
097法登他000006,8,"董  事",胡僑榮
097法登他000006,9,"董  事",林思伶
097法登他000006,10,"董  事",劉巨烘
097法登他000006,11,"董  事","麥  蕾"
097法登他000006,12,"董  事",陳海雯
097法登他000006,13,"董  事",劉嘉玲
097法登他000007,1,董事長,"李 玉 柱"
097法登他000007,2,"董  事","王 昆 德"
097法登他000007,3,"董  事","張 淵 石"
097法登他000007,4,"董  事","曾 租 文"
097法登他000007,5,"董  事","王 椿 根"
097法登他000007,6,"董  事",李添本
097法登他000007,7,"董  事","陳 少 宏"
097法登他000007,8,"董  事",唐朝順
097法登他000007,9,"董  事",吳義明
097法登他000007,10,"董  事","葉 還 復"
097法登他000007,11,"董  事","楊 慶 宗"
097法登他000007,12,"董  事","劉 文 隆"
097法登他000007,13,"董  事","盧 進 通"
097法登他000008,1,董事長,余政憲
097法登他000008,2,"董  事",李欣怡
097法登他000008,3,"董  事","余 政 道"
097法登他000008,4,"董  事","洪 忠 德"
097法登他000008,5,"董  事",楊阿梅
097法登他000008,6,"董  事",陳孫錦秀
097法登他000008,7,"董  事","陳 麒 文"
097法登他000008,8,"董  事","林 柏 宏"
097法登他000008,9,"董  事","陸 榮 源"
097法登他000008,10,"董  事",王堯弘
097法登他000008,11,"董  事",張蔡秀蘭
097法登他000008,12,"董  事","陳 建 仁"
097法登他000008,13,"董  事",徐炳和
097法登他000008,14,"董  事",洪文定
097法登他000008,15,"董  事","李 國 和"
097法登他000009,1,董事長,林孟丹
097法登他000009,2,"董  事",蔡華山
097法登他000009,3,"董  事",藍國徵
097法登他000009,4,"董  事",朱有福
097法登他000009,5,"董  事",林孟光
097法登他000009,6,"董  事",林進榮
097法登他000009,7,"董  事",陳建東
097法登他000009,8,"董  事",林萬祥
097法登他000009,9,"董  事",林昶彤
097法登他000010,1,"董 事 長",鍾信心
097法登他000010,2,常務董事,邱淑珍
097法登他000010,3,董　事,劉雅瑛
097法登他000010,4,"董    事",林秋菊
097法登他000010,5,"董    事",潘純媚
097法登他000010,6,"董    事",沈素月
097法登他000010,7,常務董事,"張 峯紫"
097法登他000010,8,"董    事",楊麗燕
097法登他000010,9,"董    事",許伊琍
097法登他000010,10,董　事,林芳琴
097法登他000010,11,常務董事,陳彰惠
097法登他000010,12,"董    事","蕭  琪"
097法登他000010,13,常務董事,楊美賞
097法登他000010,14,"董    事",王瑞霞
097法登他000010,15,"董    事",吳惠媛
097法登他000011,1,"董 事 長",馬子謙
097法登他000011,2,常務董事,強正乾
097法登他000011,3,"董    事",陳金結
097法登他000011,4,"董    事",馬友友
097法登他000011,5,"董    事",鄧熹
097法登他000011,6,"董    事",陳家倫
097法登他000011,7,常務董事,李夢君
097法登他000011,8,"董    事",林明棟
097法登他000011,9,"董    事",李淑慧
097法登他000012,9,清算人,楊美雪
097法登他000013,1,董事長,文榮光
097法登他000013,2,董　事,陳瑞郎
097法登他000013,3,董　事,王昌煇
097法登他000013,4,董　事,陳新興
097法登他000013,5,董　事,鄭國鄰
097法登他000013,6,董　事,廖家綺
097法登他000013,7,董　事,林岱樺
097法登他000013,8,董　事,徐淑婷
097法登他000013,9,董　事,莊桂香
097法登他000013,10,董　事,陳玉雲
097法登他000013,11,董　事,蘇素環
097法登他000014,1,"董 事 長",楊寶發
097法登他000014,2,"董    事",張孟光
097法登他000014,3,"董    事",凃岱儂
097法登他000014,4,"董    事",黃淑芬
097法登他000014,5,"董    事",林一峰
097法登他000014,6,"董    事",凌建琮
097法登他000014,7,"董    事",林淑娥
097法登他000014,8,"監 察 人",林振寧
097法登他000014,9,"監 察 人",張秋帆
097法登他000015,1,董事長,張劍忠
097法登他000015,2,"董  事",李哲元
097法登他000015,3,"董  事",吳健雄
097法登他000015,4,"董  事",鄭金謀
097法登他000015,5,"董  事",丁大衛
097法登他000016,1,"董 事 長",林月盛
097法登他000016,2,常務董事,陳登壽
097法登他000016,3,常務董事,顏和勇
097法登他000016,4,"董    事",黃昭郁
097法登他000016,5,"董    事",王瓊珠
097法登他000016,6,"董    事",蔡瑞真
097法登他000016,7,"董    事",連錦銘
097法登他000016,8,"董    事",許家銘
097法登他000016,9,"董    事",陳克言
097法登他000017,1,董事長,陳乃菁
097法登他000017,2,董　事,蕭逸偉
097法登他000017,3,董　事,蘇倍慶
097法登他000017,4,董　事,楊昭雄
097法登他000017,5,董　事,周凱芬
097法登他000017,6,董　事,謝福成
097法登他000017,7,董　事,吳長直
097法登他000018,1,董事長,陳菊
097法登他000018,2,常務董事,李高祥
097法登他000018,3,董　事,林仁益
097法登他000018,4,常務董事,邱太三
097法登他000018,5,董　事,史哲
097法登他000018,6,董　事,許傳盛
097法登他000018,7,董　事,許釗涓
097法登他000018,8,董　事,雷仲達
097法登他000018,9,董　事,蔡武德
097法登他000018,10,董　事,吳宏謀
097法登他000018,11,董　事,鄭英耀
097法登他000018,12,董　事,許立明
097法登他000018,13,董　事,吳義隆
097法登他000018,14,董　事,王志誠
097法登他000018,15,董　事,吳明洋
097法登他000018,16,監察人,郝建生
097法登他000018,17,監察人,呂麗美
097法登他000018,18,監察人,陳金寶
097法登他000018,19,董　事,王國材
097法登他000018,20,董　事,陳國儀
097法登他000018,21,董　事,蘇麗瓊
097法登他000018,22,董　事,葉瑞與
097法登他000019,1,"理 事 長",郭純欣
097法登他000019,2,副理事長,呂英瑋
097法登他000019,3,常務理事,賴星麟
097法登他000019,4,常務理事,張煌昌
097法登他000019,5,常務理事,王雅珠
097法登他000019,6,理　事,林秀蓮
097法登他000019,7,理　事,卓女會
097法登他000019,8,"理    事",柳輝勝
097法登他000019,9,"理    事",彭翎珍
097法登他000019,10,"理    事",蔡文雅
097法登他000019,11,"理    事",張淑晶
097法登他000019,12,"理    事",莊原德
097法登他000019,13,"理    事",黃健勇
097法登他000019,14,"理    事",黃素芬
097法登他000019,15,"理    事",許清森
097法登他000019,16,常務監事,吳昇曄
097法登他000019,17,監　事,許清菊
097法登他000019,18,監　事,王金環
097法登他000019,19,監　事,戚祖德
097法登他000019,20,監　事,曾桂芬
097法登他000020,1,理事長,張木藤
097法登他000020,2,理　事,林維綱
097法登他000020,3,理　事,張偉俊
097法登他000020,4,常務理事,李瑛惠
097法登他000020,5,常務理事,徐淑芳
097法登他000020,6,監　事,莊文吉
097法登他000020,7,理　事,劉姿麟
097法登他000020,8,理　事,江其興
097法登他000020,9,理　事,鄭素治
097法登他000020,10,理　事,劉冠坤
097法登他000020,11,常務監事,吳寬裕
097法登他000020,12,監　事,李羿嬅
097法登他000021,1,董事長,杜泰源
097法登他000021,2,董　事,杜廖麗卿
097法登他000021,3,董　事,李宗德
097法登他000021,4,董　事,杜金陵
097法登他000021,5,董　事,賴興旺
097法登他000021,6,董　事,林吉峰
097法登他000021,7,董　事,梁錦光
097法登他000022,1,董事長,"嚴    超"
097法登他000022,2,"董  事","李 福 芃"
097法登他000022,3,"董  事","左 偉 國"
097法登他000022,5,"董  事",李玲
097法登他000022,7,"董  事",廖惠珠
097法登他000022,8,"董  事","李    娟"
097法登他000022,14,"董  事","陳 幸 蕙"
097法登他000022,15,董　事,張麗芸
097法登他000022,16,董　事,涂碧雲
097法登他000022,17,董　事,王北林
097法登他000022,18,董　事,洪彩雲
097法登他000022,19,董　事,"Wei Ross Kwang"
097法登他000022,20,董　事,"Liu Chung Fu"
097法登他000022,21,董　事,"Wang Li Kan"
097法登他000022,22,董　事,"Roy Kung Hung Lung"
097法登他000023,1,"董 事 長",蔡見興
097法登他000023,2,常務董事,黃來和
097法登他000023,3,常務董事,林全能
097法登他000023,4,常務董事,吳明機
097法登他000023,5,董　事,陳興時
097法登他000023,6,董　事,劉一震
097法登他000023,7,董　事,林明儒
097法登他000023,8,董　事,朱明昭
097法登他000023,10,董　事,陳玉松
097法登他000023,12,常務董事,黃博治
097法登他000023,13,董　事,蔡新源
097法登他000023,14,董　事,周義昌
097法登他000023,15,監察人,蕭國輝
097法登他000023,16,董　事,彭宗平
097法登他000023,17,監察人,洪敏雄
097法登他000023,21,監察人,李雪梅
097法登他000024,1,"理    事",洪瑞彬
097法登他000024,2,常務理事,邱新欽
097法登他000024,3,"理    事",馬冠溢
097法登他000024,4,"理 事 長",張慶詳
097法登他000024,5,常務理事,鄭進龍
097法登他000024,6,常務理事,楊信輝
097法登他000024,7,"監    事",宋國良
097法登他000024,8,"理    事",蘇梨雲
097法登他000024,9,常務監事,"孔 小 琪"
097法登他000024,10,"監    事",陳溫鏡
097法登他000024,11,"監    事","施 櫻 滿"
097法登他000024,12,常務理事,楊于青
097法登他000024,13,"監    事",劉仙德
097法登他000024,14,"理    事",蔡寬慈
097法登他000024,15,"理    事",朱蔡麗芳
097法登他000024,16,"理    事",趙美蕙
097法登他000024,17,"理    事",蔡龍吉
097法登他000024,18,"理    事",洪水德
097法登他000024,19,"理    事",吳專益
097法登他000024,20,"理    事",陳志中
097法登他000025,1,"董  事",胡忠銘
097法登他000025,2,"董  事",莊瀛仁
097法登他000025,3,"董  事",翁旗全
097法登他000025,4,"董  事",呂崇吉
097法登他000025,5,"董  事",朱錫伍
097法登他000025,6,"董  事",李新發
097法登他000025,7,"董  事",李義方
097法登他000025,8,"董  事",郭源成
097法登他000025,9,董事長,陳儀智
097法登他000025,10,"董  事",吳真實
097法登他000025,11,"董  事",黃銘璋
097法登他000025,12,"董  事",吳國雄
097法登他000025,13,"董  事",洪和平
097法登他000026,1,理事長,曾進興
097法登他000026,2,理　事,黃玉伶
097法登他000026,3,常務理事,謝秀蘭
097法登他000026,4,理　事,陳靜江
097法登他000026,5,理　事,莊佳峰
097法登他000026,6,理　事,王可欣
097法登他000026,7,理　事,黃瑞榮
097法登他000026,8,理　事,李淑貞
097法登他000026,9,理　事,林惠芳
097法登他000026,10,常務理事,劉城晃
097法登他000026,11,理　事,劉冠麟
097法登他000026,12,理　事,蘇昆傑
097法登他000026,13,理　事,郭沛琪
097法登他000026,14,常務監事,郭哲凡
097法登他000026,15,監　事,甄炳炫
097法登他000026,16,監　事,陳明顯
097法登他000027,1,"理 事 長",賴麗雅
097法登他000027,2,"監    事",吳淑真
097法登他000027,3,"理    事",吳月珠
097法登他000027,4,副理事長,鄭美玲
097法登他000027,5,"理    事",陳瑞禎
097法登他000027,6,常務監事,"鄭 詠 涵"
097法登他000027,7,"理    事",許桂芬
097法登他000027,8,"理    事",舒麗芳
097法登他000027,9,"理    事",林佩貞
097法登他000027,10,"理    事",謝春梅
097法登他000027,11,"監    事",陳月湄
097法登他000027,12,副理事長,雷媖嵐
097法登他000028,1,理事長,陳煥文
097法登他000028,2,常務理事,顏春梅
097法登他000028,3,常務理事,劉康安緹
097法登他000028,4,理　事,劉美玲
097法登他000028,5,理　事,江美姬
097法登他000028,6,理　事,莊麗君
097法登他000028,7,理　事,江麗真
097法登他000028,8,理　事,鄭春美
097法登他000028,9,理　事,涂淑卿
097法登他000028,10,常務監事,蘇郁雯
097法登他000028,11,監　事,林文雄
097法登他000028,12,監　事,江圓
097法登他000029,1,董事長,張峯紫
097法登他000029,2,"董  事",賴永勳
097法登他000029,3,"董  事",辛錫璋
097法登他000029,4,"董  事",陳鴻鈞
097法登他000029,5,"董  事",鍾飲文
097法登他000029,6,"董  事",陳武宗
097法登他000029,7,"董  事",鍾昆原
097法登他000029,8,"董  事",宋銘興
097法登他000029,9,"董  事",陳政宏
097法登他000029,10,"董  事",陳百薰
097法登他000029,11,"董  事",邱啟潤
097法登他000030,1,董事長,"蔣  潔"
097法登他000030,2,"董  事",徐步台
097法登他000030,3,"董  事","徐  震"
097法登他000030,4,"董  事",梁漢民
097法登他000030,5,"董  事",段箕嘉
097法登他000030,6,"董  事",張同望
097法登他000030,7,"董  事",吳秋男
097法登他000030,8,"董  事",羅合全
097法登他000030,9,"董  事",徐步旋
097法登他000030,10,"董  事",吳明峰
097法登他000030,11,"董  事",吳寶珠
097法登他000030,12,"董  事",林美香
097法登他000030,13,"董  事",吳明德
097法登他000030,14,"董  事","陳  明"
097法登他000030,15,"董  事",王明獻
097法登他000031,1,"理  事",廖彥博
097法登他000031,2,理事長,吳玉珍
097法登他000031,3,"理  事",廖麗貞
097法登他000031,4,"理  事",陳龍木
097法登他000031,5,"理  事",李錦文
097法登他000031,6,"理  事",廖修德
097法登他000031,7,常務理事,蔡永松
097法登他000031,8,"理  事",邱阿昌
097法登他000031,9,"理  事",楊錫卿
097法登他000031,10,常務監事,王金池
097法登他000031,11,常務理事,施辰東
097法登他000031,12,常務理事,蔡慶蒼
097法登他000031,13,"理  事",郭清水
097法登他000031,14,"監  事",林義澤
097法登他000031,15,"理  事",邱博文
097法登他000031,16,常務理事,高振源
097法登他000031,17,"監  事",陳劍相
097法登他000031,18,"監  事",張敏郎
097法登他000031,19,"理  事",李文的
097法登他000031,20,"監  事",卓聖崇
097法登他000032,1,"董    事",盧明聰
097法登他000032,2,"董    事",林聰密
097法登他000032,3,"董    事",周壽瑞
097法登他000032,4,"董 事 長",翁水秋
097法登他000032,5,"董    事",黃秀玉
097法登他000032,6,"董    事",林明雄
097法登他000032,7,"監 察 人",陳秋鴻
097法登他000032,8,"董    事",蔣水來
097法登他000032,9,"董    事",李萬福
097法登他000032,10,"董    事",黃惠蘭
097法登他000032,11,"董    事",黃沛然
097法登他000032,12,"董    事",吳西華
097法登他000032,13,"董    事",蘇明麗
097法登他000032,14,"董    事",陳香蘭
097法登他000032,15,"董    事",蕭水枝
097法登他000032,16,"董    事",林素金
097法登他000032,17,"監 察 人",陳萬得
097法登他000032,18,"監 察 人",史蘭芳
097法登他000032,19,"監 察 人",陳海三
097法登他000032,20,"監 察 人",謝再生
097法登他000033,1,董事長,陳惠美
097法登他000033,2,"董  事",何哲輝
097法登他000033,3,"董  事",陳惠珠
097法登他000033,4,"董  事",何秀銓
097法登他000033,5,"董  事",莊有田
097法登他000033,6,"董  事",許勝三
097法登他000033,7,"董  事",范宏二
097法登他000033,8,"董  事",周武雄
097法登他000033,9,"董  事",吳錫璋
097法登他000034,1,董事長,邱李真守
097法登他000034,2,"董  事",邱祐勳
097法登他000034,3,"董  事",江素蘭
097法登他000034,4,"董  事",陳育明
097法登他000034,5,"董  事",陳惠凰
097法登他000034,6,"董  事",鍾孝杰
097法登他000034,7,"董  事",林正彥
097法登他000035,1,董事長,陳豊明
097法登他000035,2,董　事,蘇嘉雲
097法登他000035,3,董　事,許富
097法登他000035,4,董　事,蘇國城
097法登他000035,5,董　事,陳夜合
097法登他000035,6,監察人,陳麒麟
097法登他000036,1,"董 事 長",尹鳳珠
097法登他000036,2,常務董事,陳添信
097法登他000036,3,常務董事,陳招伶
097法登他000036,4,常務董事,徐儷瑗
097法登他000036,5,"董    事",陳秀芬
097法登他000036,6,董　事,林綉惠
097法登他000036,7,"董    事",梁秋凉
097法登他000037,1,"理 事 長",簡勝己
097法登他000037,2,常務理事,江陳喜美
097法登他000037,3,常務理事,"王 德 信"
097法登他000037,4,常務理事,"鄭 鳳 鵬"
097法登他000037,5,常務理事,"趙 鎮 起"
097法登他000037,6,"理    事","韋 三 貴"
097法登他000037,7,"理    事","蘇 寶 家"
097法登他000037,8,"理    事",陳秋玉
097法登他000037,9,"理    事",柯金德
097法登他000037,10,"理    事","周 錦 華"
097法登他000037,11,"監    事","陳 金 葉"
097法登他000037,12,"理    事","楊 台 山"
097法登他000037,13,"理    事",陳永勤
097法登他000037,14,"理    事","邱 秋 鳳"
097法登他000037,15,"理    事",蔡呂阿雲
097法登他000037,16,常務監事,"黃 政 義"
097法登他000037,17,"監    事",張楊金鳳
097法登他000037,18,"監    事","李 文 賢"
097法登他000037,19,"監    事","許 順 相"
097法登他000037,20,"理    事",黃進祿
097法登他000038,1,董事長,"曹 世 亮"
097法登他000038,2,"董  事","吳 淑 惠"
097法登他000038,3,"董  事",朱謝靜華
097法登他000038,4,"董  事","文 憲 一"
097法登他000038,5,"董  事","曾 淑 惠"
097法登他000038,6,"董  事","謝 山 木"
097法登他000038,7,"董  事","王 淑 玲"
097法登他000038,8,董　事,余耿南
097法登他000038,9,董　事,曹一竹
