登記案號,序號,職稱,姓名
053法登000001,1,董事長,陳喜_
053法登000001,2,"董  事",蘇嘉邦
053法登000001,3,"董  事",黃振三
053法登000001,4,"董  事",林頂成
053法登000001,5,"董  事",黃瑞得
053法登000001,6,"董  事",吳天化
053法登000001,7,"董  事",薛玉田
053法登000001,8,"董  事",李信福
053法登000001,9,"董  事","林 漳"
053法登000001,10,"董  事",蘇清泉
053法登000001,11,"董  事",孔洲泉
053法登000001,12,"董  事",王金安
053法登000001,13,"董  事",洪茂茹
053法登000001,14,"董  事",高中聖
053法登000001,15,"董  事",陳陽期
053法登000004,1,董事長,"劉    侃"
053法登000004,2,"董  事",翁瑞亨
053法登000004,3,"董  事",王洪範
053法登000004,4,"董  事",錢慶文
053法登000004,5,"董  事",簡肇明
053法登000004,6,"董  事",陳永成
053法登000004,7,"董  事",高愛德
053法登000004,8,"董  事",蘇慕理
053法登000004,9,"董  事",范義士
