登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因,網站連結
099法登他000001,1,2,林光輝,54,0990105,0990106,0990106,2冊59頁,2,4,李克勉,財團法人天主教嘉諾撒仁愛修女會,0591130,桃園縣中壢市中央西路2段124號,協助台灣地區主教各項傳教工作。,捐助,中華民國五十九年十一月二十一日台北市政府五九府民一字第七五九號函,永久,1215062.00,1,0990106,0990209,0990120,王校華,新竹市中正路156之1號,300,,,,,,,,變更章程,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/voBWshK1apVqGCzXdvLBUVjNRmA_hcOFEYQq03WPV2NH8q1VBlWg9_YqeA==
099法登他000002,1,2,林光輝,40,0990107,0990107,0990107,2冊1頁,1,13,唐綺美,財團法人南亞技術學院,0581016,桃園縣中壢市中山東路3段414號,創辦南亞技術學院以配合國家經濟建設，培養五育均衡發展之專技管理人才為目的。,捐助,教育部中華民國58年10月2日台（五八）專字第20363號許可設立,永久,2066639899.00,1,0990107,0990126,0990114,王月花,桃園縣中壢市中山東路3段414號,320,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/_hJOkTL9EE6-ZiXFbOn53OuZ9ibV4tur3LUcDzR4n48aHOFfcYYrUqbOiA==
099法登他000003,1,2,林光輝,22,0990107,0990107,0990107,1冊83頁,1,13,張茂松,財團法人桃園縣大興高級中學,0650528,桃園縣大園鄉永興路142號,創辦大興高級中學並謀求其發展。,捐助,台灣省政府教育廳中華民國61年8月4日教三字第08123號函,無限期,388799411.00,1,0990107,0990126,0990115,張美惠,桃園縣大園鄉永興路142號,337,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/8vkAcxJhfz2K89PNnAwZRaKOHfHlXYqoyFFWdaVIdTvWCP5xMjyhcBg_9Q==
099法登他000004,1,2,林光輝,236,0990108,0990108,0990108,6冊23頁,2,5,謝秀琴,財團法人桃園縣私立真善美啟能發展中心,0870122,桃園縣中壢市龍昌里1鄰龍昌路346之20號,辦理社會福利慈善事業。,捐助,桃園縣政府中華民國87年1月16日87府社福字第009636號,永久,1000000.00,1,0990108,0990209,0990118,余栗姍,桃園縣中壢市龍昌路346之20號,320,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Feujp8Djw4Pb-XPMQ2sZbNkK4dx5f4mn0O_AiGM9tFu1yrKg_nUtEzaWlN0=
099法登他000005,1,2,林光輝,119,0990113,0990128,0990128,3冊77頁,2,9,石文龍,財團法人桃園縣後備軍人（子女）獎學金基金會,0820106,桃園市介壽路322號,獎勵後備軍人及子女努力向學，促進後備軍人情感交流，團結向心。,捐助,桃園縣政府81年11月25日81府教社字第21827號,永久,7548000.00,1,0990128,0990524,0990211,,,330,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/krLVta2xEOnE-181xWt-QZaxWFYXe9x8JFvfb6N8Gh1UWCYlPzCxd6WHamc=
099法登他000006,1,2,林光輝,213,0990118,0990118,0990118,5冊77頁,1,10,羅紀琼,財團法人伊甸社會福利基金會,0860922,桃園縣中壢市環西路83號,本基金會以舉辦社會福利為目的。,捐助,內政部中華民國83年5月14日台(83)內社字第8379702號,永久,132773622.00,1,0990118,0990317,0990202,吳玠玞,桃園縣中壢市環西路83號,320,,,,,,,,董監改選,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/5Dw1Udjske1Kidw5WrGJ8ul3Dpyr8nAnJkymSD1WvD2K78c8OSAMRYUgFaY=
099法登他000007,1,2,林光輝,4,0990118,0990118,0990118,1冊13頁,1,13,宗成志,財團法人台灣省桃園縣六和高級中學,0621213,桃園縣平鎮市陸光路180號,遵照國家教育政策暨現行教育法令之規定創辦六和高級中學以培養國家經濟建設之人才並謀其健全發展。,捐助,台灣省政府教育廳62年12月13日教三字第76033號,永久,1553860795.00,1,0990118,0990209,0990128,蕭資謀,桃園縣平鎮市陸光路180號,324,,,,,,,,財產總額變更,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/VYJkGxXyQ52b4Dq08OYg2_sqJ_oltFqv5dX-QkyGxq6z3BU3xKL5ID6f
099法登他000008,2,2,林光輝,237,0990119,0990119,0990119,6冊25頁,2,5,董明吉,社團法人噶舉瑪倉派佛學會,0870126,桃園縣蘆竹鄉長興路3段265號,弘揚釋迦牟尼佛正宗佛學、佛教、佛法，以正宗經律論三藏，並推廣公益慈善、社會教化、文化建設、端正禮俗、淨化人心等心靈活動為本會宗旨。,會費等,內政部中華民國86年8月13日台86內社字第24070號,永久,9291341.00,1,0990119,0990226,0990222,董明吉,台北縣汐止市東勢街216巷22弄2之2號26樓,221,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/QVpNKBknxSWCS6GoFIZmrwFFggwcqrHe0rNuoOFD-_UuKZ33ly5PHGxoIrs=
099法登他000009,1,2,林光輝,129,0990119,0990201,0990201,4冊7頁,1,6,陳福添,財團法人國立桃園高級中學教育事務基金會,0830204,桃園市成功路3段38號,本會以協助國立桃園高級中學改善環境發展校務，奬勵教師研究進修，促進學生敦品勵學為目的。,捐助,桃園縣政府82年12月15日82府教社字第230623號函,永久,8820000.00,1,0990201,0990329,0990212,廖國煒,桃園市成功路3段38號,330,,,,廖國煒,桃園市成功路3段38號,330,,董監改選,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/35-1w0ejY7KLliczRg3GmEw4c0mWkja-yTTFslfo4NYQPFIuLCqptE39xzk=
099法登他000010,2,2,林光輝,583,0990120,0990126,0990126,13冊19頁,1,1,詹景麟,社團法人台灣區預備役志願役國防幹部協會,0960206,桃園縣楊梅鎮高上路一段308巷239弄77號,使會員能維持軍中專長並發展與從事社會福利事業、教育文化事業、社會慈善事業、援外或國際人道救援等其他經主管機關認定之事業民間工作能力或證照。,會費等,內政部中華民國95年11月3日台內社字第0950171578號,永久,0.00,1,0990126,0990317,0990204,,,326,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/TC6vrPM4w13A2PRfDaYUUpXVCZ7fFOCE49JFO5vUJ7CGBWUf6NAfPLwmTgo=
