登記案號,序號,職稱,姓名
054法登000255,1,董事長,陳清松
054法登000255,2,副董事長,陳玉銅
054法登000255,3,常務董事,王泳通
054法登000255,4,常務董事,簡德雄
054法登000255,5,常務董事,王得喜
054法登000255,6,常務董事,周守仁
054法登000255,7,常務董事,黃冬波
054法登000255,8,常務董事,林松根
054法登000255,9,常務董事,謝石城
054法登000255,10,"董  事",陳青松
054法登000255,11,"董  事",王漢漳
054法登000255,12,"董  事",何阿灶
054法登000255,13,"董  事",朱連和
054法登000255,14,"董  事",賴金鐘
054法登000255,15,"董  事",王樹木
054法登000255,16,"董  事",林天生
054法登000255,17,"董  事","王  益"
054法登000255,18,"董  事",張堪王
054法登000255,19,"董  事",劉得金
054法登000255,20,"董  事",謝耀昆
054法登000255,21,"董  事",劉阿煙
054法登000255,22,"董  事",劉進興
054法登000255,23,"董  事",王金井
054法登000255,24,"董  事",劉欽辛
054法登000255,25,"董  事",鍾文福
054法登000255,26,"董  事","王  智"
054法登000255,27,"董  事","沈  "
054法登000255,28,"董  事",朱世南
054法登000255,29,"董  事",張清塗
054法登000255,30,"董  事",廖阿基
054法登000255,31,"董  事","劉  婿"
054法登000255,32,常務監事,劉阿煙
054法登000255,33,"監  事",賴金鐘
054法登000255,34,"監  事",何阿灶
054法登000255,35,"監  事",許慶榮
054法登000255,36,"監  事",趙昭雄
054法登000255,37,"監  事",賴建勳
054法登000255,38,"監  事",賴武男
