登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因,網站連結
070法登000011,1,1,謝怜聰,303,0700222,0700224,0700225,10冊32頁,,0,黃東柱,財團法人臺灣省臺中市中華基督教貿易九村浸信會,0700224,臺中市北屯區貿易巷一一八號,為遵奉上帝使命，領人歸主服務社會，辦理教育慈善公益等事業。,由會友捐助,"臺中市政府   中華民國六十八年六月七日","永    久",1322080.00,1,0880423,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/HxI1sJdbccAoouGihmunzKNKu12bgYU8DyfK1_s0981azkXO8DmpdPc=
070法登000014,1,1,謝怜聰,302,0700217,0700217,0700217,10冊31頁,,0,董事長,財團法人臺灣省臺中市觀善寺,0700217,臺中市西區三民路一段一一三號,以宏揚教義，敦睦信徒，增進友誼，興辦社會福利，公益慈善事業，樹立互助合作精神及獎勵地方教育，拔擢人材。,由林祖藩等捐助,臺中市政府　中華民國六十九年十二月三十一日,永久,12513350.00,1,0700217,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/7PyGnl4dADyFADaSo7RWxcRIV_t_7mu1Fl8n3hN83RQmNtd5YQ1YMUA=
070法登000017,1,1,謝怜聰,304,0700301,0700303,0700303,10冊33頁,,0,韓雨霖,財團法人台灣省私立光明仁愛之家,0700303,南投縣埔里鎮鯉魚路二五之三號,管理營運所屬一切財產，協助政府創辦並發展社會慈善救助事業及促進健全信仰宣揚中華文化為宗旨。,捐助,"台灣省政府社會處  七十年二月十九日","永  久",5212640.00,1,0700303,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/nWGofONh_b_Jr8UP_zbUQ3nqzUJlsQTHx8Rxbo-JXeIoKtjUCApMx1A=
070法登000018,1,1,謝怜聰,305,0491110,0491110,0491110,10冊34頁,,0,董事長,財團法人台灣省基督教信正長老會,0491110,台中市梅亭街二四八之六號七樓,"建立及從事聖經真理之宣道工作，反對不合聖經或對聖經教訓之接受        漠不關心者之一切誤信或行為，鼓勵合乎基督信正長老會準則及受該        會員大會指導及一切宣傳工作俾福音虔誠及秩序之力量得以永續擴張",美國基督教信正長老會國外宣道會捐助,四十九年十月五日台北市政府,"永  久",151521.00,1,0921218,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/403CEiKFEMlp8EFSUQvBoXKjt4FlVhoemLsgVNIalv39XxhH2Dqyq8k=
070法登000021,1,1,謝怜聰,306,0700410,0700410,0700410,10冊35頁,,0,董事長,財團法人台中市私立蓮友慈益基金會,0700410,台中市南區民生路二十三巷十四號,以弘揚中華文化提倡國民道德，輔助社會福利，辦理慈善公益為宗旨,由李炳南等人捐助,七十年二月十八日台中市政府,永久,1000000.00,1,0921218,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ZoR8wNH99bICFtQkhz_J_e43ZuTfU0mo66HulOb1gbs4CaUXxOEkk8k=
070法登000030,1,1,謝怜聰,307,0700529,0700529,0700529,10冊36頁,,0,董事長,財團法人台灣省台中市福壽宮,0700529,台中市西屯區青海路一段六十號,"奉祀三府王爺為主神,並供奉諸神像,以宏揚教義敦睦信徒,增進友誼,        興辦社會福利公益慈善事業,樹立互助合作精神及獎勵地方教育,拔擢        人才為宗旨",原福壽宮捐助,七十年四月二十二日台中市政府,永久,1000000.00,1,0700529,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Tk-EyQpuNSDOxIvIacvGkk0TQHrNrFZ-eAhGftXkmjJhFThuG_CSR8I=
070法登000039,1,1,謝怜聰,309,0700731,0700731,0700801,10冊38頁,,0,董事長,財團法人台灣省台中市水安宮,0700731,台中市南屯區水班街六號,"奉起三府王爺包括千歲玉皇大帝、天上聖母為主神,闡揚聖德,宣化教義,提倡 倫理道德,促進復興中華文化,改進社會風氣,鼓勵教育,興辦工益慈善事業為宗旨。",由陳金聲等捐助。,"台中市政府    中華民國七十年六月十六日",永久,1815120.00,1,0850713,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/gisW-UyM1asRDSCP_abtk79WtAMFGO11C1VGcWL7zcLjOOaaFu686xQ=
070法登000046,1,1,謝怜聰,308,0700704,0700704,0700704,10冊37頁,,0,董事長,財團法人台灣省台中市法華寺,0700704,台中市西區福壽里居仁街二號,"弘揚佛教教義,協助政府推行政令改善民俗,敦睦信徒促進互助精神,         興辦公益及慈善事業。",由台中市法華寺捐贈,七十年七月四日台中市政府,永久,1546900.00,1,0700704,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/uI7DmRnoo3LmtpDq8YKcmHVRWUjsNQeerVXadczJ3ZWCSfNwcu5v5K4=
070法登000050,1,2,謝怜聰,206,0820616,0820616,0601102,7冊63頁,2,2,董事長,財團法人台中市西屯區清隆福宮,0601102,台中市西屯區西安里EJ光明路一一八號,"供奉主神三宮大帝,三府王爺,福德正神等為倡導復興中華文化並協助        政府改進社會風氣以及改善民俗暨興辦地方公益及慈善事業。",由原隆興宮及福德祠捐助,六十年九月十七日台中市政府,永久,599600.00,1,0700821,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/_B5lREfB2RbF9kfn5zuA0iffXAhsWa6DWnooKD9LOl5uBjnA6jLaDnE=
070法登000053,1,2,謝怜聰,195,0700821,0700821,0700821,7冊52頁,2,2,潘張水錦,財團法人台灣省台中市三元寺,0600102,台中市西區向上路一段一二八之一號,為確保合法之財團法人組織並能依法取得寺產，以便宏揚佛法。,由信徒捐助,"台中市政府  六十年元月十二日","永  久",1065572.00,1,0921218,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/SRw6qgsnFCyAHxi15lbVBBQQqm7yWJsrYKMnwdxU7rilTwouhZdJ6v8=
