登記案號,序號,職稱,姓名
070法登000001,1,董事長,小關清山
070法登000001,2,董　事,鎌田常雄
070法登000001,3,董　事,戴錫男
070法登000001,4,董　事,鍾利夫
070法登000001,5,董　事,黃忠正
070法登000001,6,監　事,張芳爕
070法登財000001,1,董事長,張志新
070法登財000001,2,"董  事",顧祖光
070法登財000001,3,"董  事",張晉忠
070法登財000001,4,"董  事",魏欽基
070法登財000001,5,"董  事",王夢熊
070法登財000057,1,董事長,方雨庵
070法登財000057,2,"董  事",廖聲顯
070法登財000057,3,"董  事",馬文藻
070法登財000057,4,"董  事",查靄齡
070法登財000057,5,"董  事","金  真"
070法登財000057,6,"董  事",薛桂雲
070法登財000057,7,"董  事","楊  雪"
070法登財000057,8,"董  事",彭俊懷
070法登財000057,9,"董  事",賀其祿
070法登財000057,10,"董  事",胡為盛
