登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因,網站連結
095法登他000001,1,2,林光輝,133,0950102,0950106,0950106,4冊16頁,2,4,黃種斌,財團法人八德市國民中小學文教基金會,0830714,桃園縣八德市廣福路31號,協助學校改善環境、發展校務、奬勵教師研究進修、促進學生敦品勵學。,捐助,桃園縣政府83年6月4日83府教社字第102029號函准設立。,永久,2100000.00,1,0950106,0950307,0950203,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/YrXoOgYrtX9n-JzfqugFf-mMVSCNEH5xWk48wQnHdclQ9kG1c34dFflaaOU=
095法登他000002,1,2,林光輝,323,0950102,0950106,0950106,8冊1頁,2,3,楊牡真,財團法人桃園縣私立甡光社會福利基金會,0881110,桃園縣平鎮市南平路2段516巷99號,1、兒童福利。2、青少年福利。3、婦女福利。4、老人福利。5、殘障福利。6、急難救助。7、社會公益活動。8、接受主管機關指導辦理事項。,捐助,桃園縣政府88年10月18日88府社助字第208618號,永久,82972500.00,1,0950106,0950612,0950321,,,324,,,,楊牡真,桃園縣平鎮市平東路1段178巷10號,324,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/fu3rtacUoRMHxtY5I68rNYrw3wzwZ2GS5VXhYRqiU26Y5tUh6I2nnMchn_4=
095法登他000003,1,2,林光輝,187,0950102,0950203,0950203,5冊25頁,2,4,林有財,財團法人桃園縣大園鄉后厝國民小學文教基金會,0851104,桃園縣大園鄉國際路2段147號,以協助學校改善環境，發展校務奬勵教師進修，促進學生敦品勵學。,捐助,桃園縣政府中華民國85年10月2日(85)府教社字第149777號,永久,2000000.00,1,0950203,0950612,0950217,,,,,,,許建民,桃園縣大園鄉溪海村10鄰59號,337,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/pSRfmlOCbOWLpFn-bNyodcuv5KZTArVmjP51Iu-BD0fcUhKVOvt6EuZcHNA=
095法登他000004,2,2,林光輝,446,0950102,0950203,0950203,10冊43頁,2,2,許育斐,社團法人桃園縣學習障礙協會,0920319,桃園縣楊梅鎮梅獅路1段492巷6號,本會為依法設立非以營利為目的之社會團體，以結合家長、學者專家、社會團體、教師及社會大眾的力量，以爭取學習障礙者應有的權益為宗旨。,會費等,桃園縣政府中華民國92年1月14日府社行字第0920010133號,永久,52500.00,1,0950203,0950307,0950217,,,,,,,畢淑華,桃園市溫州街59號2樓,330,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/9dKGFi0TnHAbgHc11Nq_o3TrSC-2XEQrU1GWMt-ZEnbCPKT3CzpgPgC6EU8=
095法登他000005,1,2,林光輝,89,0950102,0950203,0950203,3冊15頁,2,12,方海龍,財團法人桃園縣私立大華高級中學,0620723,桃園縣楊梅鎮三民路2段200號,為協助政府普及國民教育及奬勵私立人興學而創辦私立大華國民中學為宗旨。,由方志平、方海龍捐助,台北市政府教育局51年12月20日北市府教中字第1820號函,永久,526150591.00,1,0950203,0950307,0950215,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/-JZ3_6nFPidb1Ys1Y87wBK2kQRVO95yfQtirCGBO7VsRf0P1XQuJvkCBdw==
095法登他000006,1,2,林光輝,18,0950102,0950203,0950203,1冊67頁,2,12,許文富,財團法人農業工程研究中心,0920526,桃園縣中壢市中園路196之1號,辦理農業工程灌溉排水之試驗研究。,捐助,經濟部59年5月14日核准設立,永久,73197190.00,1,0950203,0950612,0950221,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ABuik_xrZ-O43W7rv4PsoEXrL4FykM7_SbCvzov5syeooaI2rT0AxswLFg==
095法登他000007,1,2,林光輝,443,0950102,0950106,0950106,10冊37頁,1,0,陳昭如,財團法人桃園縣私立華新瀚宇慈善基金會,0920110,桃園縣楊梅鎮高獅路566之1號,以舉辦社會福利慈善事業為宗旨。,捐助,桃園縣政府中華民國91年12月24日府社助字第0910282267號函,永久,21000000.00,1,0950106,0950823,0950512,陽正中,台北市文山區辛亥路4段21巷6號7樓,116,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/rn1BcKk8toNNgzlvsyIAicueB8M1ifrVXrn6rGXH4kGt4u6r-_1PFzE2rls=
095法登他000008,2,2,林光輝,283,0950102,0950113,0950113,7冊19頁,2,5,曾忠樹,社團法人桃園縣長期照護體系協會,0880114,桃園市寶慶路201號,老人安養(護)相關福利服務措施推動，協助及諮商等。,捐助,桃園縣政府93年2月25日府社行字第0930040794號函,永久,300000.00,1,0950113,0950307,0950120,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/npL2-vTXG9EOCNUnJkivz7BzmXgOhZy8dLlmLoYEbkXimkgRa0ReOemKXrY=
095法登他000009,2,2,林光輝,296,0950109,0950203,0950203,920冊305頁,2,4,鄒政典,社團法人中華民國腎友協會,0880512,桃園市大同西路29號,以加強交流、服務腎友、爭取共同權益為宗旨。,捐助,內政部88年1月10日台內社字第8896179號,永久,138790.00,1,0950203,0950612,0950215,,,,,,,蕭淑娟,桃園市宏昌十一街20號3樓,330,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/_-UqzkIX8ECnas6bg7ZJ_3-w9eslIox9KHkfcI0g6tRxHkWL7bePRuj3IhY=
095法登他000010,1,2,林光輝,4,0950109,0950117,0950117,1冊13頁,2,12,宗成志,財團法人台灣省桃園縣六和高級中學,0621213,桃園縣平鎮市陸光路180號,創辦私立六和高級工業職業學校並謀其發展為目的。,捐助,台灣省政府教育廳62年12月13日教三字第76033號,永久,1394139500.00,1,0950117,0950307,0950209,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/UchnMEmsNNh9YPih9vks9SoB7Z75EOTUiDjS4M8rhxjMoJmEHusgTo_Z
095法登他000011,1,2,林光輝,183,0950113,0950217,0950217,5冊17頁,2,4,余玉蟬,財團法人桃園縣美好啟能文教基金會,0850911,桃園縣龍潭鄉高平村5鄰崁頂5號,推動身心障礙者的特殊教育、一般及庇護性職業訓練、就業服務等福利工作，以提昇社會的教育與福利事業,捐助,桃園縣政府85年8月28日85府教社字第148969號,永久,2000000.00,1,0950217,0950612,0950310,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/x8a4aKuJGSytyYUFCyZAnycHXRnIJxGDrqAwmOKGfazI-johrpSbxiWG7m4=
095法登他000012,1,2,林光輝,501,0950113,0950119,0950119,11冊53頁,1,1,胡定吾,財團法人台大政治學術文化基金會,0940204,桃園市桃三街58號3樓,本會經由學術文化活動，扶助國立台灣大學政治學系發展，並聯繫台大政治學系系友情誼為宗旨。,捐助,桃園縣政府93年12月24日府文發字第0930534588號函,永久,2550000.00,1,0950119,0950612,0950213,,,,,,,胡定吾,台北市徐州路21號台灣大學政治學系,100,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/vmD4UGdR1GAC8SJ2MQkZYgL1UVAQ7ZfrNOk17Kc_Yw6wDRJdj33DcuyvoJI=
095法登他000013,1,2,林光輝,11,0950116,0950208,0950209,1冊41頁,2,14,王椿安,財團法人台灣省桃園縣私立治平高級中學,0550819,桃園縣楊梅鎮埔心中興路137號,發展教育，培育青年。,捐助,台灣省政府教育廳54年8月24日,無限期,609452116.00,1,0950209,0950307,0950223,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/lQ2b7O0RxPcPHI9KRydRolywzZ_PiY0oRIqcc2NsxS4lAcHTjkkuNyxH2w==
095法登他000014,1,2,林光輝,76,0950117,0950208,0950209,3冊147頁,2,7,王永慶,財團法人長庚大學,0751230,桃園縣龜山鄉文化一路259號,1、培育國內各需要學科人才。2、響應政府奬勵私人捐資興學之既定政策。,捐助,教育部中華民國75年11月21日台（７５）高字第53525號函許可設立。,永久,16910873155.00,1,0950209,0950307,0950227,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/oTrrScOyttRKr0NSXPwdUyputKqZPKTODb-afSnoYGSpGvZI7xX1z4kLLA==
095法登他000015,1,2,林光輝,514,0950117,0950119,0950119,11冊79頁,1,,徐武祿,財團法人台灣省桃園縣東海堂徐氏子齊公祭祀公業,0940414,桃園縣楊梅鎮富岡里19鄰伯公岡227之12號,敦親睦族樹立團結互助精神及興辦育英公益慈善事業為目的。,捐助,桃園縣政府中華民國94年3月25日府民宗字第0940077581號,永久,2375220.00,1,0950119,0950307,0950215,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/fY9SoEwBFJhk3Ev5bmvBYrCITdhVcJG8Zjp_6LF2V6j8URSTG30xu6aekJU=
095法登他000016,1,2,林光輝,41,0950120,0950208,0950209,2冊5頁,2,11,孫道亨,財團法人龍華科技大學,0581008,桃園縣龜山鄉萬壽路1段300號,為響應政府獎勵私人興學與配合當前教育政策培養工商業專門技術人才，並為發展與供應龍華科技大學所需之一切設備及經費。,創辦人捐助,教育部58年4月18日台（五八）專7388號令,"永久  　",2606472264.00,1,0950209,0950307,0950217,,,,,,,沈秋蓮,桃園縣龜山鄉萬壽路1段300號,333,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/qfMaaooAxtgYVPDWJl_RN4XTZKEweEOX1MxskoxF1VPkoamujvAYxrpXeQ==
