登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因,網站連結
095法登他000011,1,2,陳錦鑾,49,0950118,0950123,0950123,2冊23頁,1,12,鄭駿源,財團法人正修科技大學,0541012,高雄縣鳥松鄉鳥松村澄清路840號,為遵照國家教育政策暨現行教育法令之規定，辦理科技大學並謀其發展為目的。,鄭駿源等捐助,教育部、民國54年9月25日,永久,4031501791.00,1,0950123,0950807,0950203,,,,,,,,,,,財產總額變更登記,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/2JmWyp08N4mYRgDQB6cEfTW5b8dROkiCwPv_RLUXitI-ZJdglrKI6el2Zg==
095法登他000012,1,2,陳錦鑾,154,0950119,0950119,0950119,4冊48頁,2,6,許順良,財團法人高雄縣私立載道社會福利慈善事業基金會,0740712,高雄縣鳳山市凱旋路280之2號3樓,舉辦社會福利慈善事業,由蘇鳴東等捐助,高雄縣政府、民國74年7月9日,永久,5880000.00,1,0950119,0950807,0950213,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/YlUbpPKyg8BwXel1xzYsrRbAzNv8UxNY4jE7KEgxfR2s8Ql9tRfm3rF3olY=
095法登他000013,1,2,陳錦鑾,30,0950119,0950119,0950119,2冊4頁,1,14,李振登,財團法人高雄市私立大榮高級中學,0510528,高雄市鼓山區大榮街1號,以協助高雄市私立大榮高級中學發展為目的。,李天生捐助,台灣省政府教育廳、中華民國49年3月8日,永久,733613133.00,1,0950120,0950807,0950207,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/6JbH2cDWRo9k5yp4VwLsb2y-VQnwW0xVuNU1Svm_pergxbiMZUt0nwCFwA==
095法登他000014,1,2,陳錦鑾,93,0950120,0950126,0950126,3冊37頁,1,9,董事長,財團法人台灣省高雄縣私立華德高級工業家事職業學校,0611201,高雄縣茄萣鄉濱海路4段66號,為創辦台灣省高雄縣私立華德高級工業家事職業學校，並謀其發展為目的。並得附設職業訓練機構。,捐助,台灣省政府教育廳、中華民國六61年11月2日,永久,174679859.00,1,0950126,0950807,0950217,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/IeXegigL_5JA5MWTA5gABRgIFkNLkzu4eGVBdDyr9dJuHQNcNOJvsKyWIA==
095法登他000015,1,2,陳錦鑾,681,0950125,0950126,0950126,12冊173頁,1,3,"張 ? 紫",財團法人蔡瑞熊健康關懷文教基金會,0891215,高雄市三民區十全一路100號,"以獎勵醫學研究，推展保健教育，關懷醫療弱勢族群，促進全民健康為宗旨。                                                                      .",由張?紫等人捐助,高雄市政府教育局、89年12月14日高市教四字第8900021887號函,永久,10000000.00,1,0950126,0950807,0950215,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/qEQRvFSS-BtacWfkZH1Pahk_QjjzgHJk1qBKt3j4pTC5v_FohtgapUwty4c=
095法登他000016,1,2,陳錦鑾,817,0950125,0950126,0950126,13冊317頁,1,,陳豊明,財團法人鹿野苑慈善事業基金會,0921226,高雄市苓雅區興中一路18號3樓,以舉辦或捐助社會福利慈善事業為目的,由泰霖投資股份有限公司捐助,高雄市政府社會局92年12月23日高市社局二字第0920034688號函,永久,43716280.00,1,0950126,0950807,0950208,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/JYnFchChKDb1Z1ds2aj2-69Eaz9D5uhpETkvPdI0OBpw6XIEkTk022cD3L0=
095法登他000017,1,2,陳錦鑾,174,0950126,0950309,0950309,4冊68頁,2,7,林義守,財團法人義守大學,0770121,高雄縣大樹鄉學城路一段1號,遵照法令辦理高等工業科技教育、為國儲才、並謀其健全發展。,由國統投資開發有限公司捐助,教育部、民國75年5月26日台(75)22328號函。,永久,4735821045.00,1,0950309,0950807,0950314,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/RndyLStD1Y002EpRe9rsSSbjZDzAyhn_dxeQFbLMvpml-zCQyApN31tah1k=
095法登他000018,2,2,陳錦鑾,611,0950126,0950126,0950126,11冊289頁,2,4,陳巨擘,社團法人高雄市社區大學促進會,0881018,高雄市前金區六合二路278號,以創辦並推廣社區大學為宗旨,會費及捐助,高雄市政府社會局、民國88年8月30日高市社局字第25712號函,永久,197108.00,1,0950126,0950807,0950215,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/xj4ve7tS8zTETCTt4TGkUVFXi1XdWADK0beUulBcPN4QOBkwzS6LbXUQgiU=
095法登他000019,1,2,陳錦鑾,212,0950126,0950213,0950213,5冊16頁,2,6,董事長,財團法人高醫藥學文教基金會,0780717,高雄市三民區十全一路100號私立高雄醫學大學,以致力文教事業服務社會為宗旨、並設置獎學金及舉辦或協助藥學系有關之學術文教活動。,由高雄醫學大學藥學院校友捐助,教育部民國78年4月21日,永久,2000000.00,1,0950213,0950807,0950222,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/K7RnUDXRrVbp9eodmcgGDrqJOUd9cxuqbHmda91Rj1McdqfPqZZ4sb4UGhM=
095法登他000020,1,2,陳錦鑾,339,0950127,0950208,0950208,7冊9頁,2,3,劉蘇春燕,財團法人宏濟精舍,0821229,高雄縣杉林鄉集來村通仙巷345之20號,"為宣揚佛教教義、發揮佛教仁愛精神、興辦公益慈善事業、及辦理中        西醫義診。",由陳李總聯捐助,高雄縣政府民國82年11月16日八二府民禮字第195741號,永久,3012608.00,1,0950208,0950807,0950217,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/e3ZiG-KwZw8SXZNLe32aRnRI8AQpSRh1KfdQpoz0azPDqV2qTxbRLNg-1x0=
095法登他000021,1,2,陳錦鑾,109,0950203,0950206,0950206,4冊6頁,1,9,謝文喜,財團法人高雄港落海原木安全基金管理會,0630312,高雄市三民區九如一路805號9樓,"一、預防原木落海，以維護高雄港內公眾船舶航行安全。二、處理落海原木  撈獲事宜。三、處理落海原木肇事事宜。",凡高雄港進口原木、由貨主每噸捐助新台幣五角,台灣省政府、民國62年11月28日府人甲字第113578號,永久,10000000.00,1,0950206,0950807,,,,,,,,,,,,章程變更要旨：變更為董事11人，任期3年，新增監察人1人,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/efqzzQ5tjCaK5l8pOZz39HgXXeI5WRt9HBrinVhDQNQguCHFbruotg9ud4s=
095法登他000022,1,2,陳錦鑾,708,0950206,0950207,0950207,12冊281頁,1,4,徐昌齡,財團法人千佛山慈善基金會,0900716,台北市文山區羅斯福路五段51巷1號。分事務所：高雄市鼓山區裕誠路1093號12樓,以舉辦社會福利慈善事業為目的。,由徐昌齡、中華佛弟子協會等共同捐助,高雄市政府社會局、民國82年9月3日82高市社局二字第19401號函,永久,147892000.00,1,0950207,0950807,0950214,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/DWjig0T4HmtZkaCB07-PTvq6_aep9UzHC3IIkhRczdO_WBgmCLM4mE7CPco=
095法登他000023,1,2,陳錦鑾,264,0950206,0950207,0950207,5冊68頁,2,5,董事長,財團法人山藝術文教基金會,0810313,高雄市三民區自立一路89號2樓,以提昇現代生活美學、期使社會充滿藝術、文化氣息及推動人文教育才藝。,由王象建設股份有限公司捐助新台幣伍佰萬元整。,高雄市政府教育局、民國81年3月2日高市教育四字4739號,永久,5000000.00,1,0950207,0950807,0950213,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/_Ca831wm-toZWBIIiB2FS971U8hzapX_16sdgijvoL044kOS6ANYPRVcSM4=
095法登他000024,1,2,陳錦鑾,56,0950207,0950207,0950207,2冊30頁,2,9,董事長,財團法人聖徒會,0551231,高雄市三民區錦州街72號,本會以宣揚推行天主教之教義及辦理慈善救濟事業並協助政府發展教育為目的,捐助,台灣省政府民政廳中華民國56年11月28日,永久,893260077.00,1,0950207,0950807,0950213,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/EohJa0Omu2Ap-CEMPihAVcfft41dC9e7YHx5gCx7UtA3hO47b00OajUeQw==
095法登他000025,1,2,陳錦鑾,680,0950208,0950209,0950209,12冊169頁,1,2,洪萬生,財團法人生蓮慈善公益基金會,0891215,高雄市前鎮區民權二路6號28樓,以舉辦或捐助社會慈善事業為目的,由世全鋼鐵企業股份有限公司捐助,高雄市政府社會局、號函（民國93年10月19日起改隸內政部為主管機關）,永久,100000000.00,1,0950209,0950807,0950216,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/rqbD9GkszZnUcRXywK6NI16zV1XLnLjEwrxYJnivypze-8gNc9hA9qFLPAI=
095法登他000026,1,2,陳錦鑾,533,0950213,0950213,0950213,10冊175頁,1,3,陳慶男,財團法人陳水來文教基金會,0870727,高雄市鼓山區濱海一路69號1樓,本會以獎助文化事業服務人群為宗旨。,由陳水來、陳慶男、陳慶輝、陳偉郎等捐助,高雄市政府教育局、民國87年7月15日,永久,70000000.00,1,0950213,0950807,0950222,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/oRXYNQ3h8NNX0cIbaYVh9NWpnFogrMEd5092mchUuDiheTwice_J9sVVpZ4=
095法登他000027,1,2,陳錦鑾,45,0950224,0950220,0950220,2冊19頁,2,9,董事長,財團法人台灣省高雄縣私立普門高級中學,0531020,高雄縣大樹鄉興田路153號,以創辦普門中學並謀其發展為目的,捐助,台灣省政府教育廳、民國52年8月30日,永久,255117746.00,1,0950224,0950807,0950227,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/7_xx-c3VrnN6ucuUxwuV_pdBvTaWe0d27nNHr6-_sZgscP_tmI6YePWWeQ==
095法登他000028,1,2,陳錦鑾,372,0950214,0950327,0950327,7冊141頁,1,3,魏等房,財團法人高雄縣永安區沿海岸漁民漁業發展基金會,0830723,高雄縣永安鄉新港村新興路27之1號,漁民漁業發展,中油公司捐助,高雄縣政府83年7月9日八三府農漁字第116521號函,永久,220000000.00,1,0950327,0950807,0950407,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/mR8p8illg5jzDkA73pcXBIu3Yg_BcYDaNTSp2yKieNGzLgCkZD20qdGJU0Q=
095法登他000029,2,2,陳錦鑾,827,0950214,0950215,0950215,13冊357頁,2,2,鄭臣智,社團法人高雄市肢體障礙協會,0930420,高雄市鼓山區河川街62號,本會以協助肢體障礙朋友，謀生技能訓練，在社會上得以自立更生，並給予心理輔導回歸社會為宗旨。,會費及捐助,高雄市政府民國93年1月7日高市府社一字第0920001195號函,永久,200100.00,1,0950215,0950807,0950221,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/V8yuJ5a184mT21cwxpWf_b9RLdPZ58sQrVKv407_0VKtgUthvqEl5K_r7FE=
095法登他000030,2,2,陳錦鑾,770,0950215,0950215,0950215,13冊129頁,2,5,鄭世雄,社團法人高雄市脊髓損傷者協會,0911213,高雄市小港區復華路139號,本會以結合群力，協助脊髓損傷者自立、自強重新適應社會生活為宗旨,會員會費及捐助,高雄市政府社會局、民國84年8月10日84高市社局一字第19739號函,永久,135313.00,1,0950215,0950807,0950224,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Smh32o8dL2O4jjapMvN1KKl6kYMTDLI3UD2p19oG8_t47z2eocBrNkch0EM=
095法登他000031,1,2,陳錦鑾,644,0950215,0950215,0950215,12冊25頁,2,4,李寬治,財團法人高雄市客家文化事務基金會,0890321,高雄市三民區同盟二路215號,為辦理客家傳統文化活動，推展客家文化事務及促進族群融合。,由高雄市政府捐助。,高雄市政府民政局、民國89年3月4日高市民政三字第03331號函,永久,30000000.00,1,0950215,0950807,0950224,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/oaJmRtaiIjodw6AUlYUeDJfsUWoxgE2WBUrK3m_mBU4wtEnItH-s-oXN3xA=
095法登他000032,1,2,陳錦鑾,59,0950215,0950310,0950310,3冊3頁,2,12,簡春生,財團法人台灣省高雄縣私立樂育高級中學,0560923,高雄縣大寮鄉鳳屏一路217號,扶助發展高雄縣私立樂育高級中學之經濟而設立。,蔡基成等十人等捐助,台灣省政府教育廳中華民國56年6月5日,永久,180956677.00,1,0950310,0950807,0950317,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/SNK873Uerx_GIsTA9QjXGiOLL5CByFeZcU2Kj1wRqpnU7v1cF5paMvC66g==
095法登他000033,1,2,陳錦鑾,247,0950217,0950217,0950217,5冊51頁,2,6,陳田圃,財團法人陳啟川先生文教基金會,0800503,高雄市苓雅區和平一路87號12樓,舉辦及獎勵文化、教育事業。,由陳啟川先生及其子女暨陳啟琛先生、社會人士捐助,教育部、民國80年4月15日八十社字第17190號　　,永久,194010897.00,1,0950217,0950807,0950224,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/xnV_tBvyZmedl_HLepkp8qVYspOIZ5eOMBLIIjfe7MYFd8aPeTJRmC4bzb8=
095法登他000034,1,2,陳錦鑾,520,0950217,0950217,0950217,10冊123頁,1,3,黃碧玉,財團法人慈恩防癌文教基金會,0870511,高雄市前金區中華三路77之1號9樓之1,以防癌教育為宗旨,捐助,高雄市政府教育局、中華民國87年5月6日,永久,5000000.00,1,0950217,0950807,0950223,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/OzDqldGamQ30SrmYvFeJVClUzT0ANMWci9sIudPSbRx5TBrJJiORU2I-Nd4=
095法登他000035,1,2,陳錦鑾,416,0950221,0950221,0950221,8冊113頁,2,7,洪傳宗,財團法人心知文教基金會,0841129,高雄市前鎮區修文街244號,本會之宗旨在提昇國民對生命知識之認知，以增進其生活及文化涵養暨促進社會和諧進步為依歸。,李青霖等捐助,教育部、民國75年3月20日教育部台七五高10712字號,永久,1000000.00,1,0950221,0950807,0950303,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/nEjEzYtjycdbBNP4OJ3CjIcGMFn2cnopCvK8nuteV0US92m6yQ45KlMjKeA=
095法登他000036,2,2,陳錦鑾,485,0950222,0950222,0950222,9冊185頁,2,4,張國安,社團法人高雄縣阿蓮鄉崙港社區發展協會,0860930,"高雄縣阿蓮鄉港後村118 之6號","本會以促進社區發展，增進居民福利，建設安和融洽團結互助之現代化社會  為宗旨。",會員會費及捐助,高雄縣政府中華民國86六年9月21日,永久,1300000.00,1,0950222,0950807,0950227,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/QRDWDkPjfvwg0Ii6w7HcBoyKRkXf4O1d5Ta8wVDumKeBcepVBedId1mfpNE=
095法登他000037,2,2,陳錦鑾,382,0950224,0950224,0950224,7冊181頁,2,5,周美媛,社團法人高雄市自閉症協進會,0831110,高雄市新興區中正三路28號9樓,一、促進政府、社會對自閉症者之教育、訓練、養護，提供具體教養及職訓就業等福利措施，使殘而不廢，重歸社會，創造自力更生的生活。二、促使自閉症早期發現、早期教育、早期診治，並協助自閉症患者經由醫療、教育及訓練，重建獨立人格，以適應社會生活，成為健全國民。,會員會費、政府補助、社會捐助。,高雄市政府社會局、中華民國83年11月4日,永久,10416884.00,1,0950224,0950807,0950303,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/mE6gKw7aJpdyksLmKKFrDnTuxcEHob_fjptSpo1JrBozSQfqvR4tm1JIbvU=
095法登他000038,1,2,陳錦鑾,499,0950227,0950227,0950227,10冊41頁,1,2,黃清枝,財團法人黃文獻慈善事業基金會,0861224,高雄市鹽埕區大勇路18之2號,本會以舉辦或捐助慈善事業為目的,黃清枝等捐助,高雄市政府社會局、民國86年12月22日,永久,11100000.00,1,0950227,0950807,0950313,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/2WQXQbXbUYsUBkW8_lkT8ibAtGomcSzHKLDS17I-xD67Za3tSoP8FEuf3r8=
095法登他000039,1,2,陳錦鑾,104,0950227,0950306,0950306,4冊1頁,2,12,林國雄,財團法人高美醫護管理專科學校,0620905,高雄縣美濃鎮成功路309號,協助政府發展教育，培育實用醫療、護理、衛健及管理等專業人才，並謀本校校務發展為目的。,捐助,台灣省政府教育廳、民國57年8月30日（主管機關自88年7月1日起改隸教育部）,永久,423835374.00,1,0950306,0950807,0950313,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/TqmP4BNWhM9j2j-aS_62goiV0jxvqlNQ9MukUhOGZZrofwV9sueQUU_w-mE=
095法登他000040,2,2,陳錦鑾,354,0950301,0950301,0950301,7冊69頁,2,7,李惠瑛,社團法人高雄縣關懷台灣協會,0830412,高雄縣鳳山市國富路40號,以提昇高雄縣教育、社會、生態及文化生活品質,會員會費及捐助,高雄縣政府民國82年12月10日82社行字第209321號函,永久,20000.00,1,0950301,0950807,0950310,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/zneenBwnJzBoMRggxcZg3l-tz3clUFJZ09glE6i1UNAAPebRAQWAohTn-h4=
095法登他000041,1,2,陳錦鑾,82,0950301,0950301,0950301,3冊26頁,2,,孫得功,財團法人高雄市中國基督教長老會青島村教會,0600721,高雄市小港區飛機路352號,以篤信聖經長老會基本信條闡揚基督真理傳播十字架寶血救恩、並創辦幼稚園等社會慈善公益事業為宗旨,捐助,台灣省高雄縣政府民國59年12月7日高市民政三字第14484號,永久,1440000.00,1,0950301,0950807,0950316,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/dxxWjjbhUjJ0nHEJs8BUX53R3fsNKPnuPBe5ZifwBHoqM3e80RUmLKI29Q==
095法登他000042,1,2,陳錦鑾,89,0950301,0950323,0950323,3冊33頁,1,11,張鵬圖,財團法人輔英科技大學,0581226,高雄縣大寮鄉永芳村進學路151號,為配合政府培育醫事護理人才。,張鵬圖捐助,教育部、民國57年7月22日,永久,2770370641.00,1,0950323,0950807,0950331,,,,,,,,,,,財產總額及董事（任期中）變更登記,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/LPhflEl-RnOnKiAKtJI1n8JikTwNZl64JcZUawfVcOYV5Fz6yN9C1nnzaA==
095法登他000043,1,2,陳錦鑾,53,0950301,0950309,0950309,2冊27頁,1,13,王曉風,財團法人文藻外語學院,0550628,高雄市民族一路900號,遵照國家教育政策暨現行教育法令之規定，辦理文藻外語學院，並謀其健全發展。,由天主教聖吳甦樂修會捐贈,教育部、民國55年5月21日,永久,1336368964.00,1,0950309,0950807,0950316,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/rw_FJYJfikBxrl5dFWHH6TQycReUBBk5mh-X6fRbWX_SFXgXt1oM5Eu38w==
095法登他000044,1,2,陳錦鑾,600,0950302,0950302,0950302,11冊245頁,2,3,蕭洪澄江,財團法人高雄縣私立慈聯社會福利基金會,0880824,高雄縣鳳山市國富路38號,本會以辦理社會福利慈善事業為宗旨。,由蕭洪澄江等捐助,高雄縣政府民國88年8月11日88府社福字第151402號函,永久,10000000.00,1,0950302,0950807,0950308,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/USQzio-OdGIKFx2lHMl3yD6e4C9ez37ByguasHzmuD10MWrv27TMEdjiXcY=
095法登他000045,1,2,陳錦鑾,22,0950302,0950302,0950302,1冊29頁,2,16,王啟文,財團法人高雄市私立紅十字會育幼中心,0501002,高雄市鼓山區登山街28號,舉辦兒童福利慈善事業為宗旨。,捐助,高雄市政府社會局、民國50年9月13日,永久,1568750.00,1,0950302,0950807,0950314,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/El0L1Hx3eIJPVZ7UOukRb1MXhilFlD1-Kuyz0-lpFHjSa1VSRXvG32CvLA==
095法登他000046,2,2,陳錦鑾,607,0950303,0950306,0950306,11冊273頁,2,4,黃秋賓,社團法人高雄縣殘障自強協會,0881002,高雄縣鳳山市鳳松路1號,服務身心殘障者創業及就業且規劃各項有關增進殘障福利措施。,會費及捐助,高雄縣政府88年9月28日88府社行字第183527號,永久,50000.00,1,0950306,0950807,0950316,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/V5qGVHqm8k668bk1GEOI7UcXZtWyU-dsvM3pwFur3fkBRtvg-mU5PdYL--Q=
095法登他000047,1,2,陳錦鑾,60,0950303,0950310,0950310,3冊4頁,1,14,單國璽,財團法人高雄市明誠高級中學,0561127,高雄市中華一路97號,創辦高雄市私立明誠中學並圖謀其發展為目的。,由天主教聖母昆仲會等捐助,高雄市政府、中華民國69年8月8日,永久,596424654.00,1,0950310,0950807,0950324,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/zd8QgiHaaJ822buA2_FXSIyAhhdhlB2s1OKXRF6ygyc68IMAePaJ407tzA==
