登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因,網站連結
082法登000001,1,2,林文鼎,86,0820104,0820104,0820104,4冊5頁,2,2,閻鳳麟,財團法人台灣省台北縣福慧寺,0580925,台北縣樹林鎮三興里三興九巷三號,闡揚佛教教義，破除迷信，發揮人類慈悲美德，消除社會淫暴風氣，配合國策，化導人民消除邪說，扶植正氣，以達復興中華文化之目的。,由信徒捐助,台北縣政府五十八年八月五日,永久,12778054.00,1,0820104,,,,,,,,,,,,,董事印鑑。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/TKgm4HCcIpdMEI5yjpZ8U1KUUFt4DSnJF1DyHfDrP8We5FX0nLR4xw==
082法登000002,1,1,林文鼎,87,0541116,0541116,0541116,4冊7頁,,0,趙愷政,財團法人私立華夏工業專科學校,0541116,台北縣中和市華新街一一一號,為遵照國家教育政策暨現行教育法令之規定辦理專科學校，並謀其健全發展。,由創辦人及董事捐助,五十五年一月十九日教育部55高字第０八一九號令,永久,426345217.00,1,0541116,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/wzgSn25sBQdMmV87Ab1TPeA6MGyCnBzYIFrr617w0m9fR42_nahNDw==
082法登000003,1,1,林文鼎,88,0820104,0820104,0820104,4冊9頁,,0,吳漪曼,財團法人蕭滋教授音樂文化基金會,0820104,台北縣板橋市大觀路一段五十九號國立藝專音樂科教室,促進音樂藝術之研究發展，協助推動音樂專業化、國際化、普及化，以提昇音樂創作、研究教學及演出之水準。,由吳漪曼教授及蕭滋教授師友等捐助,台北縣政府八十一年十二月十六日北府教三字第四三０四七八號函,永久,2000000.00,1,0820104,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/R8yBCnfjLtO7lQn6zKhiGcBnKQTbg9qkW_ydib__V_yieBvdt_GNcw==
082法登000004,1,1,林文鼎,89,0540922,0540922,0540922,4冊11頁,,0,梁秉權,財團法人私立致理商業專科學校,0540922,台北縣板橋市文化路一段三一三號,為供應私立致理商業專科學校所需一切設備及經費,由創辦人及董事會捐助,五十四年九月二日教育部54高字第一三六二五號令,永久,172112087.00,1,0540922,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/e3Sqvhqz8V_RxU6rpVwwaaSOtvE1CSkWt_MDXeidsFPuBgjPf-YmjA==
082法登000005,1,1,林文鼎,90,0820114,0820114,0820114,4冊13頁,,0,黃忠臣,財團法人恩主醫院,0820114,台北縣三峽鎮復興路三七五號,秉持促進社會祥和公益及發揮慈善濟世之理念為大眾謀福利，並從事精研醫術，宏揚醫德，以增進人群健康幸福。,由財團法人台北市行天宮捐助,行政院衛生署八十一年十二月十七日衛署醫字第八一八五三０一號函,永久,721910362.00,1,0820114,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/kC92hltpU_XEtEAyc9S-hnn8E1nC45KgZDDtS7JE7LKkHpJidLhRww==
082法登000006,1,1,林文鼎,91,0820114,0820114,0820114,4冊15頁,,0,林伯雄,財團法人台灣省台北縣基督教五福禮拜堂,0820114,台北縣板橋市雙十路二段一三０巷二弄十二號,使信徒獲得靈性長進，廣傳耶穌基督救世福音，並推動社會福利及公益事業為宗旨。,由林伯雄捐助,台北縣政府八十二年一月四日北府民二字第四五０一六一號函,永久,3488880.00,1,0820114,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/QfNoVuje0fLz0uw8Q4REPp81MAbjIzfhp6n859nHFPrfF0FWffDKkQ==
082法登000007,1,1,林文鼎,92,0820115,0820115,0820115,4冊17頁,,0,王英雄,財團法人愛心文教基金會,0820115,台北縣板橋市南雅南路一段四號,以重建社會道德為宗旨。,由王英雄捐助,台北縣政府八十二年一月八日北府教三字第一０四七五號函,永久,2000000.00,1,0820115,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/8i42aQX5mpvOH956F5kOxB67dkCBDO60f54ntcztkmFZtDaYoJsDaA==
082法登000008,1,1,林文鼎,93,0820120,0820120,0820120,4冊19頁,,0,劉秋生,財團法人製藥工業技術發展中心,0820120,台北縣新莊市五股工業區五工五路三號六樓,以輔導國內製藥工業提升產品品質及生產技術，改善設備，開發新產品，研究改良製造方法及提高管理行銷為目的。,由經濟部工業局等捐助,經濟部八十二年一月十五日經(81)商字第０五七三九０號函,永久,60000000.00,1,0820120,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/yD_bCikPtLe9SZd7_7UStSyGj3nSoLBRIoRqJnE12vbB7X2uBHUZyg==
082法登000009,1,1,林文鼎,94,0820201,0820201,0820201,4冊21頁,,0,周朝陽,財團法人首創文教基金會,0820201,台北縣板橋市僑中一街一二四巷六十一之十三號,以宣揚文化，推廣教育為目的。,由首創廣告事業股份有限公司捐助,台北縣政府八十一年十二月十五日北府教三字第四三０四七九號函,永久,2000000.00,1,0820201,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/GSdsNuHQ3bgGBN-i8oFSO8UDW0fHdJLx7Vs4IagbEmUi-jhV3WCSOw==
082法登000010,1,2,林文鼎,95,0820204,0820204,0820204,4冊23頁,1,4,陳幸浩,財團法人台灣省台北縣台北基督徒永和禮拜堂,0600306,台北縣永和市中山路一段二一五號五樓,"以使信徒獲得靈性長進及廣傳耶穌基督救世福音，並推動社會福利及        公益事業為目的。",由教友捐助,六十年一月二十五日台北縣政府北府民一字第一三二０三號函,永久,15060238.00,1,0820204,,,,,,,,,,,,,修正捐助章程第十七條。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/9S-HQVVTdbXt5B9iYgyOb5v4-hOC4wMiJRRfHyOubdkMcpaOc7EkBA==
