登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因,網站連結
106法登他000001,1,2,林蕙鴻,576,1060103,1060123,1060123,13冊3頁,1,10,張德聰,財團法人「張老師」基金會,0950906,台北市中山區松江路219號、桃園市平鎮區延平路一段168號,以配合政府政策辦理身心輔導、心理諮商、心理治療與心理衛生教育推廣等有關工作，以加強接受本會服務的當人生活適應能力，激發其潛能，創造幸福美滿人生，進而促進社會國家之安和樂利為宗旨。,捐助,教育部中華民國76年10月9日台76高字第47864號函,永久,53593858.00,1,1060123,,,黃嘉慧,桃園市平鎮區延平路一段168號A棟3樓,324,,,,,,,,變更捐助章程,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ZmNxMs7ZWj0sO5IGws68ckPjIxzDtqvsYs5fcc-86Mq3WeXaXE2XJ_onwbA=
106法登他000002,2,2,林蕙鴻,684,1060103,1060110,1060110,15冊19頁,2,5,游俊堂,社團法人桃園市成人暨社區教育推廣協會,0980106,桃園市平鎮區莒光路62號,本會為因應現階段社會文化的發展與全民終身教育學習需求，結合社區與學校力量，推動社區成人終身教育，增進社會安和樂利與淨化社會人心，提昇文化氣息為宗旨。,會費,桃園縣政府中華民國97年11月12日府社發字第0970376545號函,永久,0.00,1,1060110,,,何素芬,桃園市平鎮區中豐路363號,324,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/0V9U8DeZRM5c_SN101Sw-wynp8zZZjMiWtnV7mA_oeEbfGZK1S6eyH5bHdQ=
106法登他000003,2,2,林蕙鴻,990,1060104,1060118,1060118,21冊29頁,2,2,張榮宥,社團法人桃園市體育促進會,1021127,桃園市蘆竹區南崁路二段9號3樓之1,為推展社區全民運動普及體育，增進健康，發揚民族精神及研究體育學術為宗旨。,會費等,桃園縣政府中華民國101年10月5日府社發字第1010245055號函,永久,0.00,1,1060118,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/DkKuyme-OeQ-nWER_yxCyr6GRoQZspmUWXK2Yb3GGnk-W9fiH2qY5_vRnBU=
106法登他000004,1,2,林蕙鴻,592,1060106,1060112,1060112,13冊35頁,2,2,郭惠良,財團法人台灣原民文化志業基金會,0960402,桃園市中壢區龍川四街63號10樓,以促進台灣原住民族之文化藝術發展為宗旨。,捐助。,桃園縣政府文化局中華民國95年12月29日桃縣文行字第0951006964號,永久,2000000.00,1,1060112,,1060202,林韋岑,新北市淡水區中正東路二段29號15樓,,,,,,,251,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/4oN7vgM03KI3pi7oPAyRJaXucDEcSdUGLKn80jL__jO8FCJFHdlLQpFYUuo=
106法登他000005,1,2,林蕙鴻,41,1060109,1060116,1060116,2冊5頁,1,14,孫道亨,財團法人龍華科技大學,0581008,桃園市龜山區萬壽路一段300號,為響應政府獎勵私人興學與配合當前教育政策培養工商業專門技術人才，並為發展與供應龍華科技大學所需之一切設備及經費。,創辦人捐助,教育部中華民國58年4月18日台（五八）專7388號令,"永久  　",3412326736.00,1,1060116,,,沈秋蓮,桃園市龜山區萬壽路一段300號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/FWfBaAc5jTyq0M88zseIk8fBs6GnrYVin9L3qF_6Nh_6AWnisw21yaq-lw==
106法登他000006,1,2,林蕙鴻,182,1060109,1060109,1060109,5冊15頁,1,7,柯濬源,財團法人黃烈火社會福利基金會,0850903,桃園市楊梅區高榮里15鄰幼平街239號,"基金會宗旨為「美好人生  祥和社會」，以舉辦及獎助社會福利事業為目的，包括下列各事項：一、舉辦各種社會福利事業及就業創業輔導。二、捐助國際醫療研究機構、服務社會。三、政府或私人福利機構有關社會福利計劃之配合或獎助。四、各種叢書及社會福利相關刊物之出版，暨設立社會福利設施事宜。五、公益事業團體之獎助或舉辦。六、其他有關社會福利事業之獎助或舉辦。",捐助,內政部中華民國85年8月12日台(85)內社字第8587431號,永久,939934484.00,1,1060109,,,吳秋霞,桃園市中壢區中豐北路63號1樓,320,,,,,,320,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/uz9rnTRpsnDh2FGdkMlcEAR96lI2BZFw7ZhkFH1Ood66O9tSuOwRzV6yuJs=
106法登他000007,1,2,林蕙鴻,230,1060109,1060330,1060330,6冊11頁,2,8,王信夫,財團法人桃園市蘆竹區錦興國民小學文教基金會,0870109,桃園市蘆竹區南竹路一段100號（錦興國民小學）,以協助錦興國民小學改善環境，發展校務、奬勵優良教師及研究進修，奬勵學生參加各項競賽，促進學生敦品勵學為目的。,捐助,桃園縣政府中華民國86年11月28日府教社字第二三五一四一號函,永久,3600000.00,1,1060330,,,,,,,,,,,,,變更捐助章程等,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/EfMAracjA535QX0w3TLvQPFq_MvxgLdvI1lCLVJ541DBFD8parVblMwhGYw=
106法登他000008,1,2,林蕙鴻,471,1060111,1060112,1060112,10冊93頁,2,13,唐明紹,財團法人台灣大電力研究試驗中心,0680430,桃園市觀音區榮工南路6之6號,協助政府推進經濟建設、促進電機工業之發展、交換大電力研究及試驗之學術與經驗、建立中華民國大電力研究及試驗之世界性地位。,捐助,中華民國67年10月27日經濟部（67）工字第35286號函,永久,18152931.00,1,1060112,,,吳先鋒,桃園市觀音區榮工南路6之6號,328,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/DgVsifM5AH4sJCgGcY34oYRS4Xi20BK5d_6YANa_sZmd65Y9Tqr-KBrNkhg=
106法登他000009,1,2,林蕙鴻,996,1060111,1060112,1060112,21冊41頁,2,2,杜秀姬,財團法人育田社會福利慈善基金會,1021213,桃園市龜山區文東五街37巷37號2樓,本基金會以辦理社會福利慈善事業為目的。,由陳清樂、杜秀姬、王月娥等3人捐助,衛生福利部中華民國102年12月3日部授家字第1020851594號函,永久,50000000.00,1,1060112,,,江婕鈴,桃園市龜山區文東五街37巷37號2樓,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/p3xp7ufYn8HZR5j-Q0tfMs5CYRhnyNrorZafpffv8p8wMTSXAmectfMRR3I=
106法登他000010,2,2,林蕙鴻,919,1060112,1060207,1060207,19冊87頁,2,2,蘇信行,社團法人桃園市瑪潮關懷協會,1011022,桃園市中壢區中央西路二段61號,推廣品格輔導，建立積極正面的價值觀，進而實踐於社會弱勢關懷。,入會費等。,桃園縣政府中華民國101年8月6日府社發字第1010187957號函,永久,12579.00,1,1060207,,,邱馨慧,桃園市中壢區中央西路二段61號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/QSqfHzvP7_UfVEWvw-pdx1I5ngAaOPGhcye5bHlBwCM_kgTlApY1cc8ZdTw=
