登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因,網站連結
081法登000001,1,2,林石猛,87,0810103,0810107,0810107,3冊31頁,1,0,董事長,財團法人東南文化基金會,0601215,高雄市鹽埕區塩埕街十三號,一、奬勵家境清寒、優秀青少年完成學業。二、奬勵體育運動提高心身健康。三、有關文化、教育事業等創辦事項。四、育樂活動中心建設事項。五、其他慈善救濟事項。六、辦理研究生貸學金，以培養特殊人才。七、奬勵及培訓資訊管理等相關專業人才，興建高雄世界貿易中心。八、委託或承辦世界中心協,由陳江章及其家屬及東南水泥股份有限公司捐助並得繼續接受贊助人之捐助。,中華民國六十年十二月三日,永久,299793240.00,1,0810107,0810211,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Q44dB8W6uwe4yWQkxxVyxsK-dWoloJUV-IHtSe8rGoH9EEEuTzMsXw==
081法登000002,1,1,林石猛,261,0810103,0810115,0810115,5冊65頁,1,2,董事長,財團法人台灣省高雄縣鳳山市美泰宮,0810115,高雄縣鳳山市南昌街二十三號,本濟世爭精神，傳揚道教教義及辦理社會慈善事業。,捐助,高雄縣政府八十年十一月二十一日府民禮字第一六一四七五號,永久,726940.00,1,0810115,0810505,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ZbnjHmSfAMbBwPInLHsH5JkJU-DCy3iBwPaRK3289ckQ_vz8IC6NJ88=
081法登000003,1,2,林石猛,127,0810128,0840128,0810128,4冊22頁,2,3,董事長,財團法人台灣省高雄縣五甲基督教浸信會,0660412,高雄縣鳳山市五甲路天興三巷一號之一,宣揚基督福音、遵行聖經教訓、領人歸主、服務社會辦理教育、慈善等事業。,捐助,高雄縣政府六十三年十二月十七日,永久,720000.00,1,0810128,0810512,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/r-yqy4IeYHCm9OBwszg4QONtvFUsnv2NNYTYa-LkZ_62OgKqk-6nNKk=
081法登000004,1,1,林石猛,260,0810104,0810104,0810104,5冊64頁,,0,董事長,財團法人農友社會福利基金會,0810104,高雄市苓雅區中正二路二十六號,舉辦農業研究發展和救助貧困農民。,捐助,行政院農業委會八十年十二月二十日農糧字第０一六一一一七Ａ號,永久,20000000.00,1,0810104,0810505,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/V15jrKY4sgv_AiSHyQBlKzLex96qdbTokpbcnc0pJLTAHaSWLoXz-94=
081法登000005,1,2,吳永崑,49,0810115,0810115,0810115,2冊23頁,2,7,董事長,財團法人私立正修工業專科學校,0541012,高雄縣鳥松鄉鳥松村澄清路840號,扶助發展正修工業專科學校之經濟而設立,,五十四年九月二十五日教育部,永久,484272065.00,1,0810115,0810623,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/C8iZ51ucQdRr6VOrVuyFYegxRADsMxmolblETTWBoTh5C6lehlhVgQ==
081法登000008,1,2,林石猛,131,0810128,0810128,0810128,4冊26頁,2,4,董事長,財團法人高雄市基督教青年會,0671228,高雄市新興區林森一路二四二號四樓,發揚基督精神、改善青少年生活、培養完全人格、增進德、智、體、群四育之發展、建立美滿社會為目的。,捐助,六十七年一月三十一日高雄市政府,永久,2506000.00,1,0810128,0810512,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/d219y2l0J0sPxvNt7A4QyQwyIZZ7gLeGCdFh8dCW0oXv4o2fhtzdvOY=
081法登000009,1,2,林石猛,220,0781104,0781104,0781104,5冊24頁,1,0,董事長,財團法人中華勞資事務基金會,0781104,高雄市苓雅區福建街三四六號,勞資紛爭之幹旋及企業經營之指導,捐助,七十八年十月二十三日行政院勞工委員會,永久,2000000.00,1,0781104,0811231,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/f_3vzQcvo171Cpd3s1Gf1LeyAFFUdt1rUgXuW2H9OHUUAjSnviBsgU0=
081法登000010,1,1,林石猛,262,0810122,0810128,0810128,5冊66頁,1,2,董事長,財團法人台灣聯合五旬節教會,0810128,高雄縣杉林鄉月眉村清水路一一八號,在台灣及世界各地努力傳揚耶穌基督的福音。,捐助,高雄縣政府八十年九月二十七日民禮字第一三六一七號,永久,64920.00,1,0810128,0810606,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Fukv_ig7VjjuznPb5YFOxKRXWdB9UxMd0ET_R-C1FgdxV9NoPNVgt_M=
081法登000014,1,2,林石猛,136,0811128,0811128,0811128,4冊31頁,2,3,董事長,財團法人高雄市基督教女青年會,,高雄市五福三路101號9樓之6,以舉辦發揚基督精神，改善青少年生活，培養健全人格，增進德智體群四育之發展建立美滿社會為目的,捐助,高雄市政府民國69年1月15日,永久,765000.00,1,0811128,0820412,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/5E6XAhTdfobF7WgQ70YHqfi4ae_7grGeeC7BTrROJtkhNXA6fepg-wM=
081法登000015,1,2,吳永崑,195,0810213,0810213,0810213,4冊89頁,2,2,董事長,財團法人崇華文教基金會,0780209,高雄市三民區撫順街四十一號,配合政府社會福利政策，推展社會教育，發揚優良傳統文化。,捐助,高雄市政府教育局中華民國七十八年一月二十五日,永久,5299050.00,1,0810213,0810623,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/bnnmsfTkutzhFEpQ86pcebf6iLx5yjXZWAMgwkRfLgt-71QYX84Xsa4=
