登記案號,序號,職稱,姓名
077法登000001,1,董事長,歐堅壯
077法登000001,2,"董  事",鄭永發
077法登000001,3,"董  事",郭志龍
077法登000001,4,"董  事",許水神
077法登000001,5,"董  事",黃祿蒼
077法登000001,6,"董  事",鄭光博
077法登000001,7,"董  事",莊自智
077法登000001,8,"董  事",林聯登
077法登000001,9,"董  事",胡榮宗
077法登000001,10,"董  事",藍丁貴
077法登000001,11,"董  事",周開明
077法登000001,12,"董  事",孫顯榮
077法登000001,13,"董  事",何協昌
077法登000001,14,"董  事",謝沐霖
077法登000001,15,"董  事",李興揚
077法登000002,1,董事長,郭志龍
077法登000002,2,"董  事",陳江章
077法登000002,3,"董  事",張榮發
077法登000002,4,"董  事",鄭光博
077法登000002,5,"董  事",鄭深池
