登記案號,序號,職稱,姓名
077法登000003,1,董事長,趙長江
077法登000003,2,"董  事",何雲坊
077法登000003,3,"董  事",孫沛德
077法登000003,4,"董  事",許秋子
077法登000003,5,"董  事",陳霖松
077法登000003,6,"董  事",徐文貞
077法登000003,7,"董  事",許麗珠
077法登000009,1,董事長,武增文
077法登000009,2,"董  事","朱  甌"
077法登000009,3,"董  事",邱海水
077法登000009,4,"董  事",林愷陞
077法登000009,5,"董  事",余聲鐘
077法登000009,6,"董  事",楊德壽
077法登000009,7,"董  事",苗素芳
077法登000009,8,"董  事",王毓財
077法登000009,9,"董  事",邱弘文
077法登000009,10,"董  事",白永傳
077法登000009,11,"董  事",陳兩傳
077法登000009,12,"董  事",連勝彥
077法登000009,13,"董  事","淨  良"
077法登000009,14,"董  事",許永河
077法登000009,15,"董  事",張漢東
077法登000010,1,董事長,江道生
077法登000010,2,"董  事",江永慶
077法登000010,3,"董  事",林淑麗
077法登000010,4,"董  事",賴國志
077法登000010,5,"董  事",王素瑾
077法登000010,6,"董  事",雷厲桂芬
077法登000010,7,"董  事",李政芬
077法登000011,1,董事長,葉順存
077法登000011,2,"董  事",林微敏
077法登000011,3,"董  事",謝瓊霖
077法登000011,4,"董  事",莊清平
077法登000011,5,"董  事",陳明照
077法登000011,6,"董  事",林平安
077法登000011,7,"董  事",柯王錦鳳
077法登000012,1,董事長,鄧信哲
077法登000012,2,"董  事",孫春木
077法登000012,3,"董  事",孫許碧連
077法登000012,4,"董  事",張仁昌
077法登000012,5,"董  事",王義雄
077法登000014,1,董事長,葉順平
077法登000014,2,"董  事",葉玉雪
077法登000014,3,"董  事",張天賜
077法登000014,4,"董  事",郭秋塗
077法登000014,5,"董  事",鍾新錦
077法登000014,6,"董  事",李能久
077法登000014,7,"董  事",羅葉玉
077法登000015,1,董事長,林豐正
077法登000015,2,"董  事","朱  甌"
077法登000015,3,"董  事",洪吉春
077法登000015,4,"董  事",陳延崑
077法登000015,5,"董  事",劉炳發
077法登000015,6,"董  事",陳啟仁
077法登000015,7,"董  事",溫鎮泉
077法登000015,8,"董  事",顏肇華
077法登000015,9,"董  事",林新欽
077法登000015,10,"董  事",高銘俊
077法登000015,11,"董  事",徐六郎
077法登000015,12,"董  事",劉寬明
077法登000015,13,"董  事",李章夫
077法登000015,14,"董  事",張義明
077法登000015,15,"董  事",蕭福助
077法登000015,16,"董  事",白永傳
077法登000015,17,"董  事",邱明政
077法登000015,18,"董  事",潘貽燕
077法登000015,19,"董  事",朱朗陽
077法登000015,20,"董  事",羅慧明
077法登000015,21,"董  事",廖年賦
077法登000016,1,董事長,邱月娥
077法登000016,2,"董  事",王蔚龍
077法登000016,3,"董  事",楊蔡金珠
077法登000016,4,"董  事",李文莉
077法登000016,5,"董  事",羅秀鳳
077法登000017,1,董事長,陳來賜
077法登000017,2,"董  事","王  翊"
077法登000017,3,"董  事",吳進森
077法登000017,4,"董  事",吳奇恩
077法登000017,5,"董  事",程廷平
077法登000096,1,理事長,張培成
077法登000096,2,"理  事",祈玉鏞
077法登000096,3,"理  事",陳鴻珍
077法登000096,4,"理  事",林枝鄉
077法登000096,5,"理  事",薛福三
077法登000096,6,"理  事",徐昌大
077法登000096,7,"理  事",高金澄
077法登000096,8,"理  事",陳風德
077法登000096,9,"理  事",張明致
077法登000096,10,"理  事",吳水鍊
077法登000096,11,"理  事",袁翥鶚
077法登000096,12,"理  事",金元三
077法登000096,13,"理  事",梁華春
077法登000096,14,"理  事",柯枝連
077法登000096,15,"理  事",盧燕清
077法登000096,16,"理  事",顧祥麟
077法登000096,17,"理  事",鄭善林
077法登000096,18,"理  事",屠國光
077法登000096,19,"理  事",黃自然
077法登000096,20,"理  事",陳志浩
077法登000096,21,"理  事",蕭家振
077法登000096,22,"理  事",王顯榮
077法登000096,23,"理  事","王  壽"
077法登000096,24,"理  事",劉漢卿
077法登000096,25,"理  事",葛文雅
077法登001332,1,董事長,黃國璋
077法登001332,2,"董  事",王廣亞
077法登001332,3,"董  事",徐禎祥
077法登001332,4,"董  事",馮國卿
077法登001332,5,"董  事",洪𧶘成
