登記案號,序號,職稱,姓名
096法登他000003,1,董事長,陳應中
096法登他000003,2,"董  事",劉秀娟
096法登他000003,3,"董 事",鐘富泉
096法登他000003,4,"董  事",陳元安
096法登他000003,5,"董  事",陳榮文
096法登他000004,1,董事長,胡松榮
096法登他000004,2,"董  事",呂秀圓
096法登他000004,3,"董  事",李秋壁
096法登他000004,4,"董  事",鮑平安
096法登他000004,5,"董  事",張偉男
096法登他000004,6,"董  事",林重隆
096法登他000004,7,"董  事",洪登
096法登他000004,8,"董  事",洪明溪
096法登他000004,9,"董  事",楊昭武
096法登他000004,10,"董  事",張石猛
096法登他000004,11,"董  事",鄭全順
096法登他000004,12,"董  事",鄭有德
096法登他000004,13,"董  事",武澎生
096法登他000005,1,理事長,歐中慨
096法登他000005,2,常務理事,李文祝
096法登他000005,3,監　事,鄒瑞香
096法登他000005,4,理　事,楊進忠
096法登他000005,5,理　事,黃玉珍
096法登他000005,6,理　事,鄭素珠
096法登他000005,7,理　事,鄭武義
096法登他000005,8,理　事,翁安勝
096法登他000005,9,理　事,洪在情
096法登他000005,10,常務監事,楊瑞發
096法登他000005,11,常務理事,林秀蓉
096法登他000005,12,監　事,洪明豪
096法登他000006,1,董事長,林亨華
096法登他000006,2,董　事,張端美
096法登他000006,3,董　事,藍俊逸
096法登他000006,4,董　事,季國瑞
096法登他000006,5,董　事,謝榮懷
096法登他000006,6,董　事,郭振福
096法登他000006,7,董　事,陳慧玲
096法登他000006,8,董　事,王順隆
096法登他000006,9,董　事,顏海仕
096法登社000001,1,理事長,呂文隆
096法登社000001,2,常務理事,呂啟輝
096法登社000001,3,常務理事,陳吉財
096法登社000001,4,理　事,朱順友
096法登社000001,5,理　事,卲宗岷
096法登社000001,6,理　事,楊文成
096法登社000001,7,理　事,呂盛望
096法登社000001,8,理　事,陳安能
096法登社000001,9,理　事,呂進來
096法登社000001,10,常務監事,呂執
096法登社000001,11,監　事,呂慶龍
096法登社000001,12,監　事,夏俊琪
096法登財000001,1,董事長,林亨華
096法登財000001,2,董　事,張端美
096法登財000001,3,董　事,藍俊逸
096法登財000001,4,董　事,季國瑞
096法登財000001,5,董　事,謝榮懷
096法登財000001,6,董　事,郭振福
096法登財000001,7,董　事,陳慧玲
