登記案號,序號,職稱,姓名
080法登000003,1,董事長,趙中秋
080法登000003,2,常務董事,邱玉田
080法登000003,3,常務董事,王國棟
080法登000003,4,常務董事,謝平發
080法登000003,5,常務董事,王俊雄
080法登000003,6,董　事,陳仁和
080法登000003,7,董　事,陳振聲
080法登000003,8,董　事,陳冬嬌
080法登000003,9,董　事,許馬和
080法登000003,10,董　事,李林有緣
080法登000003,11,董　事,林宗亮
080法登000003,12,董　事,高貞助
080法登000003,13,董　事,吳錦煌
080法登000003,14,董　事,洪紫薇
080法登000003,15,董　事,張美容
080法登000003,16,常務監事,周振瑞
080法登000003,17,監　事,姜宏效
080法登000003,18,監　事,孔賜相
080法登000003,19,監　事,張連成
080法登000003,20,監　事,林崇基
080法登000007,1,董事長,"劉  雄"
080法登000007,2,"董  事",李寶珠
080法登000007,3,"董  事",樂崇輝
080法登000007,4,"董  事",陳桂蓉
080法登000007,5,"董  事",吳老擇
080法登000007,6,"董  事",楊陳玉葉
080法登000007,7,"董  事",劉英治
080法登000007,8,"董  事",劉高瑞
080法登000007,9,"董  事",郭慶文
080法登000007,10,"董  事",關世謙
080法登000007,11,"董  事",駱　鵲
080法登000007,12,"董  事",鄒桂芬
080法登000007,13,"董  事","吳  珠"
080法登000007,14,"董  事",王　尾
080法登000007,15,"董  事",張承謨
080法登000008,1,"董  事",陳敏斷
080法登000008,2,董事長,陳敏賢
080法登000008,4,董　事,邱大陸
080法登000008,5,"董  事",趙府廣
080法登000008,6,"董  事",高文冬
080法登000008,7,董　事,余文彬
080法登000008,8,董　事,呂炳乾
080法登000009,11,董　事,俞賢奎
080法登000009,13,董　事,周鐘?
080法登000009,15,董事長,馮國華
080法登000009,18,董　事,方中和
080法登000009,20,董　事,何時萃
080法登000009,22,董　事,康壽銘
080法登000009,23,董　事,王志偉
080法登000009,24,董　事,潘瓊輝
080法登000009,25,董　事,張奉箴
080法登000009,26,董　事,郭源河
080法登000009,27,董　事,陳尚禮
080法登000010,1,董　事,陳敏賢
080法登000010,2,董事長,陳江章
080法登000010,3,董　事,陳敏斷
080法登000010,4,董　事,許水德
080法登000010,5,董　事,林進丁
080法登000010,7,董　事,陳癸淼
080法登000010,8,董　事,許整備
080法登000010,9,董　事,趙守博
080法登000010,10,董　事,鄭光博
080法登000010,11,董　事,吳德美
080法登000010,12,董　事,高得耀
080法登000010,13,董　事,趙府廣
080法登000010,14,董　事,呂炳耀
080法登000011,1,"董    事",吳順昭
080法登000011,2,"董 事 長",陳兆榮
080法登000011,3,"董    事",余傳韜
080法登000011,4,"董    事",孫靜源
080法登000011,5,常務董事,蔡崇文
080法登000011,6,"董    事",劉業經
080法登000011,7,常務董事,孫國雄
080法登000011,8,董　事,王松永
080法登000011,9,董　事,顧卓雄
080法登000014,1,董事長,龔瑞璋
080法登000014,2,常務董事,龔登發
080法登000014,3,常務董事,龔錦城
