登記案號,序號,職稱,姓名
080法登000004,1,董事長,王天賞
080法登000004,2,"董  事",劉快治
080法登000004,3,"董  事",王貞淑
080法登000004,4,"董  事",王仁宏
080法登000004,5,"董  事",馮明雄
080法登000004,6,"董  事",李添枝
080法登000004,7,"董  事",張炳土
080法登000004,8,"董  事",吳天授
080法登000004,9,"董  事",張清豐
080法登000004,10,"董  事",郭一雄
080法登000004,11,"董  事",周覺世
080法登000004,12,"董  事",潘雅三
080法登000004,13,"董  事",蔡崇智
080法登000004,14,"董  事",林守盤
080法登000004,15,"董  事",陳周來富
080法登000006,1,董事長,林吉男
080法登000006,2,"董  事",曹世鐸
080法登000006,3,"董  事",方中和
080法登000006,4,"董  事",宋肅璟
080法登000006,5,"董  事",郭俊雄
080法登000006,6,"董  事",吳發丁
080法登000007,1,董事長,"高  皖"
080法登000007,2,"董  事",劉憲鏢
080法登000007,3,"董  事","何  緯"
080法登000007,4,"董  事",李祖泰
080法登000007,5,"董  事",唐王春江
080法登000007,6,"董  事",胡愛蘭
080法登000007,7,"董  事",劉伯蘭
080法登000008,1,董事長,陳瓊讚
080法登000008,2,"董  事",楊四海
080法登000008,3,"董  事",韋彼得
080法登000008,4,"董  事",陳銘哲
080法登000008,5,"董  事",潘慶彰
080法登000008,6,"董  事",馮王貞美
080法登000008,7,"董  事",羅林湘英
080法登000008,8,"董  事",莊文生
080法登000008,9,"董  事",吳滿輝
080法登000008,10,"董  事",楊志賢
080法登000008,11,"董  事",杜王秀珍
080法登000008,12,"董  事",陳文雄
080法登000008,13,"董  事",陸振國
080法登000008,14,"董  事",郭豐濤
080法登000008,15,"董  事",蔡文華
080法登000009,1,董事長,陳泰一
080法登000009,2,常務董事,李周志秀
080法登000009,3,常務董事,張河川
080法登000009,4,常務董事,林國龍
080法登000009,5,常務董事,李德銓
080法登000009,6,"董  事",蘇清泉
080法登000009,7,"董  事",林淼塘
080法登000009,8,"董  事",李戊錦
080法登000009,9,"董  事",林金源
080法登000009,10,"董  事",許金山
080法登000009,11,"董  事",顏明德
080法登000009,12,"董  事",劉森壽
080法登000009,13,"董  事",李瑞昌
080法登000009,14,"董  事",辜清派
080法登000009,15,"董  事",杜建德
080法登000010,1,董事長,馮美玉
080法登000010,2,"董  事",鄭德蘭
080法登000010,3,"董  事",陳玉珍
080法登000010,4,"董  事",林淑華
080法登000010,5,"董  事",李碧珠
080法登000011,1,董事長,陳奕端
080法登000011,2,"董  事",陳振聯
080法登000011,3,"董  事",陳顯浩
080法登000011,4,"董  事",陳信賢
080法登000011,5,"董  事",陳能通
080法登000011,6,"董  事",陳伍七
080法登000011,7,"董  事",陳世芳
080法登000017,1,董事長,楊傳仁
080法登000017,2,"董  事",信建宏
080法登000017,3,"董  事","成  亮"
080法登000017,4,"董  事",陳俊良
080法登000017,5,"董  事","林  茂"
080法登000017,6,"董  事",吳許超美
080法登000017,7,"董  事","陳  鐳"
080法登000017,8,"董  事",譚凱莉
080法登000017,9,"董  事",高愛德
080法登000018,1,董事長,蔡慶輝
080法登000018,2,"董  事",蔡譜陸
080法登000018,3,"董  事",曾健雄
080法登000018,4,"董  事",蔡俊河
080法登000018,5,"董  事",何朝鵬
080法登000018,6,"董  事",薛吉惠
080法登000018,7,"董  事","黃  快"
080法登000018,8,"董  事",蔡芬芳
080法登000018,9,"董  事",黃李娘
080法登000019,1,董事長,盧錦雲
080法登000019,2,"董  事",盧林玉霞
080法登000019,3,"董  事",林正雄
080法登000019,4,"董  事",吳連發
080法登000019,5,"董  事",呂楚材
080法登000019,6,"董  事",俞森華
080法登000019,7,"董  事",呂孟曦
080法登000022,1,董事長,吳仲敬
080法登000022,2,副董事長,林國榮
080法登000022,3,"董  事",林新興
080法登000022,4,"董  事",張政傑
080法登000022,5,"董  事",莊石豹
080法登000022,6,"董  事",陳明郎
080法登000022,7,"董  事",黃家等
080法登000022,8,"董  事",陳順和
080法登000022,9,"董  事","陳  福"
080法登000022,10,"董  事",盧明達
080法登000022,11,"董  事",許周豹
080法登000023,1,董事長,吳騰耀
080法登000023,2,"董  事","羅  燦"
080法登000023,3,"董  事",吳林靜雨
080法登000023,4,"董  事",羅垣雄
080法登000023,5,"董  事",鍾豪勳
080法登000023,6,"董  事",李慶雲
080法登000023,7,"董  事",鍾炳堂
080法登000023,8,"董  事",林正宗
080法登000023,9,"董  事",鍾林滿妹
