登記案號,序號,職稱,姓名
076法登000003,1,董事長,張鳳章
076法登000003,2,"董  事",王寶琨
076法登000003,3,"董  事",沈榮富
076法登000003,4,"董  事",王臻浩
076法登000003,5,"董  事",劉健雄
076法登000003,6,"董  事","關  濤"
076法登000003,7,"董  事",邱惕平
076法登000004,1,董事長,黃欽全
076法登000004,2,"董  事",劉國珍
076法登000004,3,"董  事",許炳榮
076法登000004,4,"董  事",李炳坤
076法登000004,5,"董  事",林昌盛
076法登000004,6,"董  事",翁永裕
076法登000004,7,"董  事",張喜財
076法登000004,8,"董  事",葉有木
076法登000004,9,"董  事",李林金發
076法登000004,10,"董  事",李丙丁
076法登000004,11,"董  事",杜清彩
076法登000004,12,"董  事",陳添城
076法登000004,13,"董  事",李一君
076法登000006,1,董事長,鄧信哲
076法登000006,2,"董  事",孫春木
076法登000006,3,"董  事",孫許碧連
076法登000006,4,"董  事",張仁昌
076法登000006,5,"董  事",王義雄
076法登000008,1,董事長,戚同方
076法登000008,2,"董  事",胡馭剛
076法登000008,3,"董  事",劉亞瑩
076法登000008,4,"董  事",吳愛貞
076法登000008,5,"董  事","譚  雄"
076法登000008,6,"董  事",柯玉鳳
076法登000008,7,"董  事",魏玉美
076法登000011,1,董事長,戚同方
076法登000011,2,"董  事",胡馭剛
076法登000011,3,"董  事",劉亞瑩
076法登000011,4,"董  事",吳愛貞
076法登000011,5,"董  事","譚  雄"
076法登000011,6,"董  事",柯玉鳳
076法登000011,7,"董  事",魏玉美
076法登000012,1,董事長,盛禮約
076法登000012,2,"董  事",張鳳章
076法登000012,3,"董  事","關  濤"
076法登000012,4,"董  事",吳永春
076法登000012,5,"董  事",王祿楠
076法登000012,6,"董  事",黃文清
076法登000012,7,"董  事",潘恩愛
076法登000014,1,董事長,向秀峯
076法登000014,2,"董  事",郝志偉
076法登000014,3,"董  事",林錦昌
076法登000014,4,"董  事",莊百億
076法登000014,5,"董  事",劉盡宇
076法登000014,6,"董  事",陳昌豫
076法登000014,7,"董  事",徐雨膏
076法登000014,8,"董  事",吳仲英
076法登000014,9,"董  事",劉懋芳
076法登000014,10,"董  事",林湯玉秀
076法登000014,11,"董  事",王玉卉
076法登000015,1,董事長,陳翰珍
076法登000015,2,"董  事",李公權
076法登000015,3,"董  事",湯熊愷
076法登000015,4,"董  事",包德明
076法登000015,5,"董  事",夏爾康
076法登000015,6,"董  事",戴桂生
076法登000015,7,"董  事",夏馮良杜
076法登000015,8,"董  事",楊義富
076法登000015,9,"董  事",陳謀志
076法登000015,10,"董  事",陳謀昭
076法登000015,11,"董  事",陳裕如
076法登000017,1,董事長,徐公義
076法登000017,2,"董  事",劉筱甫
076法登000017,3,"董  事",李文智
076法登000017,4,"董  事",張煥炬
076法登000017,5,"董  事",黃碧山
076法登000018,1,董事長,謝敬禮
076法登000018,2,"董  事",謝武弘
076法登000018,3,"董  事",陳少甫
076法登000018,4,"董  事",陳崑山
076法登000018,5,"董  事",續永昌
076法登000018,6,"董  事",陳永禎
076法登000018,7,"董  事",倪光裕
076法登000019,1,董事長,葛重光
076法登000019,2,"董  事",陸素珍
076法登000019,3,"董  事",譚令薇
076法登000019,4,"董  事",陳思源
076法登000019,5,"董  事","周  方"
076法登000021,1,董事長,楊毓英
076法登000021,2,"董  事",曹麟德
076法登000021,3,"董  事",劉燕華
076法登000021,4,"董  事",劉永年
076法登000021,5,"董  事",李茂蔚
076法登000021,6,"董  事","楊  白"
076法登000021,7,"董  事",張玉和
076法登000021,8,"董  事",李秀珍
076法登000021,9,"董  事",丁陳雪玉
076法登000021,10,"董  事",陳紹鈞
076法登000021,11,"董  事",吳定一
076法登000026,1,董事長,邱月娥
076法登000026,2,"董  事",王蔚龍
076法登000026,3,"董  事",楊蔡金珠
076法登000026,4,"董  事",李文莉
076法登000026,5,"董  事",羅秀鳳
076法登000027,1,董事長,李嘉恩
076法登000027,2,"董  事",陳重光
076法登000027,3,"董  事",鄭其元
076法登000027,4,"董  事",賀蓓麗
076法登000027,5,"董  事",趙佑麟
076法登000028,1,董事長,王強華
076法登000028,2,"董  事","趙  登"
076法登000028,3,"董  事",林慶福
076法登000028,4,"董  事","祝  平"
076法登000028,5,"董  事",簡梧賜
076法登000028,6,"董  事",傅敦枝
076法登000028,7,"董  事",盧培新
076法登000028,8,"董  事",侯世傑
076法登000028,9,"董  事",徐卿玉
076法登000028,10,"董  事",簡其松
076法登000028,11,"董  事",王一玲
076法登000029,1,董事長,宋振祺
076法登000029,2,"董  事",宋玉水
076法登000029,3,"董  事",宋仲庵
076法登000029,4,"董  事",宋勤存
076法登000029,5,"董  事",宋發志
076法登000029,6,"董  事",宋良誠
076法登000029,7,"董  事",宋德欽
076法登000030,1,董事長,"黃  蒂"
076法登000030,2,"董  事",溫來興
076法登000030,3,"董  事",邱張萬祥
076法登000030,4,"董  事",黃莉琄
076法登000030,5,"董  事",唐錢德鳳
076法登000030,6,"董  事",周聖娟
076法登000030,7,"董  事",詹靜君
076法登000748,1,董事長,蔡廷棟
076法登000748,2,"董  事",張福煙
076法登000748,3,"董  事",林佑澤
076法登000748,4,"董  事",林正泰
076法登000748,5,"董  事",楊信男
076法登000748,6,"董  事",林肇賢
076法登000748,7,"董  事",廖學烓
