登記案號,序號,職稱,姓名
056法登000008,1,董事長,辛仙椿
056法登000008,2,"董  事",林再得
056法登000008,3,"董  事",蔡樹
056法登000008,4,"董  事",司馬融編
056法登000008,5,"董  事",楊志今
056法登000008,6,"董  事",熊協夢
056法登000008,7,"董  事",吳興旺
056法登000008,8,"董  事",樊中天
056法登000008,9,"董  事",裴玉梅
056法登000008,10,"董  事",陳珍祥
056法登000008,11,"董  事",戴進
056法登000008,12,"董  事",殷愛吾
056法登000008,13,"董  事",陳文炎
056法登000009,1,董事長,牛會卿
056法登000009,2,"董  事",周志毅
056法登000009,3,"董  事",牛若望
056法登000009,4,"董  事",郭藩
056法登000009,5,"董  事",游再浮
056法登000009,6,"董  事",林蔡素女
056法登000009,7,"董  事",吳修量
056法登000009,8,"董  事",吳宗文
056法登000009,9,"董  事",徐勉
056法登000009,10,"董  事",羅星塔
056法登000009,11,"董  事",蔡維道
056法登000009,12,"董  事",蘇照
056法登000010,1,董事長,戴元齡
056法登000010,2,"董  事",顧懷祖
056法登000010,3,"董  事",黃九成
056法登000010,4,"董  事",唐秉茲
056法登000010,5,"董  事",劉以華
056法登000010,6,"董  事",戴渡
056法登000010,7,"董  事",曹作漢
056法登000010,8,"董  事",連振炎
056法登000010,9,"董  事",柯明信
056法登000010,10,"董  事",黃象
056法登000010,11,"董  事",林玉美
056法登000010,12,"董  事",朱震亞
056法登000010,13,"董  事",朱德銓
056法登000010,14,"董  事",劉伯舒
056法登000010,15,"董  事",陳建新
056法登000011,1,董事長,葉秀
056法登000011,2,"董  事",周厚鈞
056法登000011,3,"董  事",李清標
056法登000011,4,"董  事",季源溥
056法登000011,5,"董  事",邱有珍
056法登000011,6,"董  事",楊管北
056法登000011,7,"董  事",鈕長耀
056法登000011,8,"董  事",廖秉輝
056法登000011,9,"董  事",廖清江
056法登000011,10,"董  事",辛仙椿
056法登000011,11,"董  事",黃九成
056法登000011,12,"董  事",葉學皙
056法登000011,13,"董  事",張冠球
056法登000011,14,"董  事",林均輝
056法登000011,15,"董  事",戴日標
