登記案號,序號,職稱,姓名
056法登000022,1,董事長,劉鉅篆
056法登000022,2,"董  事",李梅樹
056法登000022,3,"董  事",陳材浦
056法登000022,4,"董  事",張心愛
056法登000022,5,"董  事",林丕顯
056法登000022,6,"董  事",廖丁旺
056法登000022,7,"董  事",王添丁
056法登000022,8,"董  事",傅乞食
056法登000022,9,"董  事",劉新居
056法登000022,10,"董  事",劉維昭
056法登000022,11,"董  事",傅鐘培
056法登000022,12,"董  事",陳炳勳
056法登000022,13,"董  事",陳炳坤
056法登000022,14,"董  事","林  義"
056法登000022,15,"董  事",林金田
056法登000022,16,"董  事",蘇李返
056法登000022,17,"董  事",周火石
056法登000022,18,"董  事",李章榮
056法登000022,19,"董  事",李炳燦
056法登000022,20,"董  事",王錦泉
056法登000022,21,"董  事",王有盼
056法登000096,1,董事長,賴修立
056法登000096,2,"董  事",方希嘉
056法登000096,3,"董  事",傅寶善
056法登000293,1,董事長,林金欽
056法登000293,2,"董  事",蘇天來
056法登000293,3,"董  事",莊進來
056法登000293,4,"董  事","蘇  萬"
056法登000293,5,"董  事",張連城
056法登000293,6,"董  事",廖添文
056法登000293,7,"董  事","陳  贊"
056法登000293,8,"董  事",何春發
056法登000293,9,"董  事",鄭次男
056法登000293,10,常務監事,林阿弘
056法登000293,11,"監  事","吳  興"
056法登000293,12,"監  事",巫博文
056法登000295,1,董事長,張麗青
056法登000295,2,董　事,楊公邊
056法登000295,3,董　事,"卞  堃"
056法登000295,4,董　事,蘇中堂
056法登000295,5,董　事,于潤豐
056法登000295,6,董　事,金桂生
056法登000295,7,董　事,儲家昌
056法登000295,8,董　事,朱慰儒
056法登000295,9,董　事,陳源來
056法登000295,10,董　事,葉筱寅
056法登000295,11,董　事,白萬章
056法登000302,1,董事長,明傳孟
056法登000302,2,"董  事",道雅伯
056法登000302,3,"董  事",紀約翰
056法登000302,4,"董  事",丁邦明
056法登000302,5,"董  事",陳愛民
056法登000302,6,"董  事",謝定旺
056法登000302,7,"董  事",趙道林
056法登000302,8,"董  事",吳耀宗
056法登000302,9,"董  事",邵長林
