登記案號,序號,職稱,姓名
060法登000001,1,董事長,王天水
060法登000001,2,"董  事",蔡炳燎
060法登000001,3,"董  事",蘇承貴
060法登000001,4,"董  事",戴高碧珠
060法登000001,5,"董  事",李進登
060法登000002,1,董事長,黃玉堂
060法登000002,2,常務董事,沈水德
060法登000002,3,常務董事,翁鐘五
060法登000002,4,"董  事",沈　榮
060法登000002,5,"董  事",陳啟清
060法登000002,6,"董  事",廖乾定
060法登000002,7,"董  事",高宗仁
060法登000002,8,"董  事",李火棗
060法登000002,9,"董  事",陳行昌
060法登000002,10,"董  事",黃南璧
060法登000002,11,"董  事",林　輝
060法登000002,12,"董  事",蔡天再
060法登000002,13,"董  事",鄭石卿
060法登000004,1,董事長,葛蘭第
060法登000004,2,"董  事",崔增傑
060法登000004,3,"董  事",司馬笑
060法登000004,4,"董  事",馬徵驤
060法登000004,5,"董  事",許德膺
060法登000004,6,"董  事",余重信
060法登000004,7,"董  事",陳良根
060法登000004,8,"董  事",王榮林
060法登000004,9,"董  事",談宗德
060法登000005,1,董事長,張壽齡
060法登000005,2,常務董事,張烈烈
060法登000005,3,常務董事,黃智通
060法登000005,4,"董  事",王連成
060法登000005,5,"董  事",張人鳳
060法登000005,6,"董  事",黃茂卿
060法登000005,7,"董  事",張蒸蒸
060法登000005,8,"董  事",于君惠
060法登000005,9,董　事,張素美
060法登000006,1,董事長,"鄭  玉"
060法登000006,2,副董事長,黃阿武
060法登000006,3,常務董事,宋榮造
060法登000006,4,"董  事",翁清本
060法登000006,5,"董  事",鄭天宋
060法登000006,6,"董  事",吳金瑞
060法登000006,7,"董  事",盧金權
060法登000006,8,"董  事",魏朝元
060法登000006,9,"董  事",魏三河
060法登000006,10,"董  事",魏承郎
