登記案號,序號,職稱,姓名
069法登000002,1,董事長,許福津
069法登000002,2,"董  事",黃錫忠
069法登000002,3,"董  事",林通賜
069法登000002,4,"董  事",紀益源
069法登000002,5,"董  事",周益在
069法登000002,6,"董  事",李新源
069法登000002,7,"董  事",徐景忠
069法登000002,8,"董  事",丁金塗
069法登000002,9,"董  事",郭獻文
069法登000002,10,"董  事",徐嘉良
069法登000002,11,"董  事",梁聰明
069法登000005,1,董事長,王佐丞
069法登000005,2,"董  事",項逸塵
069法登000005,3,"董  事",李周
069法登000005,4,"董  事",段興山
069法登000005,5,"董  事",陳鴻材
069法登000005,6,"董  事",曹竟成
069法登000005,7,"董  事",郭秀
069法登000005,8,"董  事",向瑞英
069法登000005,9,"董  事",李富弼
069法登000024,1,董事長,廖貴莊
069法登000024,2,"董  事",廖俊賢
069法登000024,3,"董  事",廖遠足
069法登000024,4,"董  事",廖木全
069法登000024,5,"董  事",廖華歆
069法登000024,6,"董  事",廖銘經
069法登000024,7,"董  事",廖坤煙
069法登000024,8,"董  事",廖大闖
069法登000024,9,"董  事",廖福足
069法登000024,10,常務監事,廖學有
069法登000024,11,"監  事",廖瑞
069法登000024,12,"監  事",廖春
069法登000031,1,董事長,王增華
069法登000031,2,"董  事",陳漢昌
069法登000031,3,"董  事",張垚
069法登000031,4,"董  事",周進元
069法登000031,5,"董  事",蕭瑞徵
069法登000031,6,"董  事",陳錫章
069法登000031,7,"董  事",王士杰
069法登000031,8,"董  事",丁榮新
069法登000031,9,"董  事",孫蒼波
