登記案號,序號,職稱,姓名
058法登000095,1,董事長,安德
058法登000095,2,"董  事",吳仲謀
058法登000095,3,"董  事",王文濤
058法登000096,1,董事長,鄭鴻源
058法登000096,2,"董  事",周清池
058法登000096,3,"董  事",周炳煌
058法登000096,4,"董  事",邱泉華
058法登000096,5,"董  事",黃鑑臣
058法登000096,6,"董  事",蘇筠燦
058法登000096,7,"董  事",黃陳憲
058法登000096,8,"董  事",楊天賜
058法登000096,9,"董  事",張靖
058法登000096,10,"董  事",施安全
058法登000096,11,"董  事",彭明憲
058法登000096,12,"董  事",郭謙義
058法登000096,13,"董  事",蘇再來
058法登000096,14,"董  事",賴方伯
058法登000096,15,"董  事",彭英山
058法登000096,16,"董  事",蔡志禮
058法登000096,17,"董  事",楊金授
058法登000096,18,"董  事",鄭軍禮
058法登000096,19,"董  事",詹清河
058法登000096,20,"董  事",林郭金杏
058法登000099,1,主任委員,冉鵬
058法登000099,2,委　員,李魯庭
058法登000099,3,委　員,黃谷
058法登000099,4,委　員,宣秉誠
058法登000099,5,委　員　,石猷方
058法登000099,6,委　員,高桐百
058法登000099,7,委　員,左飛
058法登000099,8,"委  員　",黃春基
058法登000099,9,委　員,陳金玉
058法登000099,10,委　員,賴初開
058法登000099,11,委　員,呂芳榮
058法登000099,12,委　員,蔣崇祥
058法登000099,13,委　員,楊傳枝
058法登000099,14,委　員,賴金治
058法登000099,15,委　員,陳澄洸
