登記案號,序號,職稱,姓名
079法登000001,1,董事長,黃明和
079法登000001,2,"董  事",楊志宗
079法登000001,3,"董  事",林燦生
079法登000001,4,"董  事",連榮輝
079法登000001,5,"董  事",陳落寬
079法登000001,6,"董  事",張豐富
079法登000001,7,"董  事",張秀錦
079法登000003,1,董事長,莊淑慧
079法登000003,2,董　事,劉益謙
079法登000003,3,"董  事",張美麗
079法登000003,4,"董  事",莊騰祖
079法登000003,5,"董  事",程世昆
079法登000004,1,董事長,牛踐初
079法登000004,2,"董  事",金世鼎
079法登000004,3,"董  事","黃  通"
079法登000004,4,"董  事","林  棟"
079法登000004,5,"董  事",王宏志
079法登000004,6,"董  事",郭仲符
079法登000004,7,"董  事",李嫻靜
079法登000004,8,"董  事",林元興
079法登000004,9,"董  事",陳陽德
079法登000004,10,"董  事",任東勝
079法登000004,11,"董  事",郝昭宣
079法登000004,12,"董  事",郝任久
079法登000004,13,"董  事",鄭枝敏
079法登000005,1,董事長,廖正義
079法登000005,2,"董  事",譚凱莉
079法登000005,3,"董  事",巫文芳
079法登000005,4,"董  事",何瑪麗
079法登000005,5,"董  事",高麗蓮
079法登000005,6,董　事,陳以貴
079法登000005,7,"董  事",謝承益
079法登000005,8,"董  事",呂淑卿
079法登000005,9,"董  事",蕭鴻霖
079法登000005,10,"董  事",傅登濤
079法登000005,11,"董  事",　　　　
079法登000008,1,董事長,"何  有"
079法登000008,2,常務董事,謝火生
079法登000008,3,常務董事,魏生毛
079法登000008,4,常務董事,蘇照成
079法登000008,5,常務董事,周江對
079法登000008,6,"董  事",陳許碧梧
079法登000008,7,"董  事",周　兵
079法登000008,8,"董  事",許萬枝
079法登000008,9,"董  事",黃種雄
079法登000008,10,"董  事",林瑞樵
079法登000008,11,"董  事",林聖樹
079法登000008,12,"董  事",陳樹根
079法登000008,13,"董  事",柯重卿
079法登000008,14,"董  事",黃俊雄
079法登000008,15,"董  事",張世良
079法登000008,16,常務監事,楊生碧
079法登000008,17,"監  事",蔡慶欣
079法登000008,18,"監  事",吳維雄
079法登000009,1,董事長,王朝慶
079法登000009,2,"董  事",王朝璋
079法登000009,3,"董  事",洪性榮
079法登000009,4,"董  事",高中直
079法登000009,5,"董  事",莊雅雄
079法登000009,6,"董  事",莊銘山
079法登000009,7,"董  事",林澤建
079法登000013,1,董事長,"陳  淳"
079法登000013,2,"董  事",陳賢俊
079法登000013,3,"董  事",文天祐
079法登000014,1,董事長,許碧蓮
079法登000014,2,"董  事",周國光
079法登000014,3,"董  事",王榮生
079法登000015,1,董事長,陳照娥
079法登000015,2,常務董事,謝成哲
079法登000015,3,"董  事",高信義
079法登000015,4,"董  事",蔡其建
079法登000015,5,"董  事",吳張紅棗
079法登000015,6,"董  事",張耀北
079法登000015,7,"董  事",蔡淇茂
079法登000015,8,"董  事",朱炳昱
079法登000015,9,"董  事",王中民
079法登000015,10,"董  事",張志銘
079法登000015,11,"董  事",陳湧源
079法登000015,12,"董  事",黃隆熙
079法登000015,13,"董  事",吳綺美
079法登000015,14,"董  事",賴施翠卿
079法登000015,15,"董  事",楊美苗
079法登000016,1,董事長,陳碧玉
079法登000016,2,常務董事,郭英珠
079法登000016,3,常務董事,陳碧山
079法登000016,4,"董  事",林永炫
079法登000016,5,"董  事",高秀美
079法登000016,6,"董  事",陳國男
079法登000016,7,"董  事",陳景村
079法登000016,8,"董  事",陳來旺
079法登000016,9,"董  事",黃清安
079法登000016,10,"董  事",黃清嶺
079法登000016,11,"董  事",陳樹向
079法登000016,12,"董  事",梁火慶
079法登000016,13,"董  事",林𤋮城
079法登000016,14,"董  事",陳玫美
