登記案號,序號,職稱,姓名
079法登000000,1,董事長,紀有財
079法登000000,2,"董  事",紀春梅
079法登000000,3,"董  事",黃端儀
079法登000000,4,"董  事",簡惠珍
079法登000000,5,"董  事",龍和順
079法登000000,6,"董  事",白萬春
079法登000000,7,"董  事",黃明堆
079法登000000,8,"董  事",王國耀
079法登000000,9,"董  事",劉業賢
079法登000000,10,"董  事",王吉
079法登000000,11,"董  事",王火銅
079法登000000,12,"董  事",王火旺
079法登000000,13,"董  事",何鎮江
079法登000000,14,"董  事",謝淑
079法登000000,15,"董  事",涂金
079法登000001,1,董事長,林素貞
079法登000001,2,"董  事",林春文
079法登000001,3,"董  事",吳昆明
079法登000001,4,"董  事",歐新宋
079法登000001,5,"董  事",丁東德
079法登000001,6,"董  事",許文雄
079法登000001,7,"董  事",吳昆郎
079法登000002,1,理事長,蕭定南
079法登000002,2,常務董事,何成培
079法登000002,3,常務董事,揭灝
079法登000002,4,常務董事,陳正春
079法登000002,5,常務董事,李克難
079法登000002,6,"理  事",劉和壁
079法登000002,7,"理  事",張志文
079法登000002,8,"理  事",張啟瑞
079法登000002,9,"理  事",曹渡昌
079法登000002,10,"理  事",孫繩武
079法登000002,11,"理  事",李志深
079法登000002,12,"理  事",廖澄雄
079法登000002,13,"理  事",張擇譽
079法登000002,14,"理  事",王繼柱
079法登000002,15,"理  事",周連
079法登000005,1,董事長,丁金塗
079法登000005,2,"董  事",李銘洲
079法登000005,3,"董  事",高明男
079法登000005,4,"董  事",丁東德
079法登000005,5,"董  事",紀益源
079法登000005,6,"董  事",黃錫忠
079法登000005,7,"董  事","張  風"
079法登000005,8,"董  事",丁培勳
079法登000005,9,"董  事",徐正一
079法登000005,10,"董  事",羅雅雄
079法登000005,11,"董  事",黃昭慧
079法登000005,12,"董  事",游金山
079法登000005,13,"董  事",郭妙枝
079法登000007,1,董事長,廖芳德
079法登000007,2,常務董事,許文慶
079法登000007,3,常務董事,賴秋鄉
079法登000007,4,"董  事",蔡連標
079法登000007,5,"董  事",李枝全
079法登000007,6,"董  事",劉高瑞
079法登000007,7,"董  事",鄭精一
079法登000007,8,"董  事",莊英謙
079法登000007,9,"董  事",廖豐賀
079法登000007,10,"董  事　　",　　　　　
079法登000009,1,董事長,韓雨霖
079法登000009,2,"董  事",廖添丁
079法登000009,3,"董  事",黃賴荔
079法登000009,4,"董  事",陳月霞
079法登000009,5,"董  事",廖水菊
079法登000009,6,"董  事",謝陳麗寬
079法登000009,7,"董  事",陳美嬌
079法登000009,8,"董  事",黃文秋
079法登000009,9,"董  事",王炎明
079法登000057,1,董事長,曹國強
079法登000057,2,"董  事",梁樹森
079法登000057,3,"董  事",杜志儉
079法登000057,4,"董  事",周中文
079法登000057,5,"董  事",曹裕芳
