登記案號,序號,職稱,姓名
089法登他000001,1,董事長,汪彞中
089法登他000001,2,常務董事,王昭明
089法登他000001,3,常務董事,韋永寧
089法登他000001,4,常務董事,武冠雄
089法登他000001,5,常務董事,林錦宏
089法登他000001,6,常務董事,郭聰欽
089法登他000001,7,常務董事,翁秀玉
089法登他000001,8,"董  事",林鴻儒
089法登他000001,9,"董  事",黃萬翔
089法登他000001,10,"董  事",張麗堂
089法登他000001,11,"董  事",劉璧章　
089法登他000001,12,"董  事",黃威廉
089法登他000001,13,"董  事",翁肇喜
089法登他000001,14,"董  事",柯木興
089法登他000001,15,"董  事",林金盛
089法登他000001,16,監察人,張森益
089法登他000001,17,監察人,沈克毅
089法登他000002,1,董事長,簡茂發
089法登他000002,2,"董  事",賴明德
089法登他000002,3,"董  事",李大偉
089法登他000002,4,"董  事",李虎雄
089法登他000002,5,"董  事",陳昭地
089法登他000002,6,"董  事",邱貴發
089法登他000002,7,"董  事",黃松元
089法登他000002,8,"董  事",林玉体
089法登他000002,9,"董  事",張秋男
089法登他000002,10,"董  事",陳郁秀
089法登他000002,11,"董  事",方泰山
089法登他000002,12,"董  事",李萍子
089法登他000002,13,"董  事",呂溪木
089法登他000002,14,"董  事",王金平
089法登他000002,15,"董  事",許水德
089法登他000002,16,"董  事",賴晚鐘
089法登他000002,17,"董  事",梁尚勇
089法登他000002,18,"董  事",楊義堅
089法登他000002,19,"董  事",楊清波　
089法登他000002,20,"董  事",黃文堯
089法登他000002,21,"董  事",洪俊德
089法登他000003,1,董事長,高志尚
089法登他000003,2,"董  事",蘇伯顯
089法登他000003,3,"董  事",張俊德
089法登他000003,4,"董  事",潘秀華
089法登他000003,5,"董  事",高志誠
089法登他000003,6,"董  事",歐瑞耀
089法登他000003,7,"董  事",葉雪元
089法登他000003,8,"董  事",詹智慧
089法登他000003,9,"董  事",盧世祥
089法登他000005,1,董事長,林美惠
089法登他000005,2,常務董事,徐偉琳
089法登他000005,3,常務董事,李國雄
089法登他000005,4,"董  事",劉美玲
089法登他000005,5,"董  事",徐偉昀
089法登他000005,6,"董  事",李玉玲
089法登他000005,7,"董  事",湯碧鳳
089法登他000005,8,"董  事",林惠卿
089法登他000005,9,"董  事",李錦桂
089法登他000005,10,"董  事",劉媖儒
089法登他000005,11,"董  事",張玉梅
089法登他000005,12,"董  事",李銘德
089法登他000005,13,"董  事",陳晴鈐
089法登他000007,1,董事長,盛天麟
089法登他000007,2,董　事,盛平麟
089法登他000007,3,"董  事",熊慶華
089法登他000007,4,"董  事",毛漢光
089法登他000007,5,"董  事",俞文英
089法登他000007,6,"董  事",王森彬
089法登他000007,7,"董  事",楊光磊
089法登他000007,8,"董  事",王森台
