登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因,網站連結
089法登他000001,1,2,吳永崑,148,0890103,0890103,0890103,4冊42頁,2,3,朱有福,財團法人高雄市朱氏宗祠,0730517,高雄市前鎮區前鎮二巷一七七號,為保護前鎮區朱孝生公宗祠財產永久存在、祭祀祖先、辦理社會慈善福利事項，並謀其發展。,捐助,高雄市政府民政局七十三年五月二日,永久,18844000.00,1,0890103,0890703,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/8wYP2doeV9lKRs7Bc7esFuzYkExB-KnJ_Yf_TcvuOxUdhG7NFUoUFGtCE_4=
089法登他000002,1,2,吳永崑,340,0890103,0890104,0880105,7冊13頁,2,4,鍾光榮,財團法人高雄縣立寶來國民小學教育發展基金會,0830105,高雄縣六龜鄉寶來村中正路八九號,"本會以充分利用社會資源、改善學校環境、充實教學設備、推動教育        研究促進學生敦品勵學、提升教育品質為宗旨。",捐助及高雄縣政府補助,高雄縣政府八十二年十二月十一日八二府教社字第二一Ｏ一Ｏ九號函。,永久,2000000.00,1,0890104,0890703,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/0OgD9A8kKYSE6cfxkhWuErieUb8c6FxK8GqMARn53-9jsBiFLrZwSbmyoVQ=
089法登他000003,1,2,吳永崑,41,0890105,0890126,0890127,2冊15頁,2,9,王憲亮,財團法人高雄市鼓壽宮,0521127,高雄市新興區文橫一路九十號,本廟為謀信仰普化宏揚教義發展社會事業為目的、並對本廟舉行祭祀為宗旨、並謀其健全發展。,捐助,高雄市政府中華民國五十二年八月二十二日,永久,17588040.00,1,0890126,0890703,,陳順益,高雄市苓雅區廣東二街二十六巷十號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/27z7mp07giANRGUJiXC65HkGe1aGde35KxluT3aTMHEWvdRjMTntzHstuw==
089法登他000004,1,2,吳永崑,178,0890106,0890328,0890329,4冊72頁,2,3,林進能,財團法人鉅明文教基金會,0770213,高雄縣大寮鄉興業路四一號,以培養優秀人才，獎勵文教公益為目的。,捐助,高雄市政府教育局、民國七十七年一月二十一日,永久,2000000.00,1,0890328,0890703,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/bNyUff60wWfkm5_b50sfYjhToxMZNkqz9BJpSBN_Zh7mA2L0DSDOp2jNl6E=
089法登他000005,1,2,吳永崑,154,0890106,0890107,0890111,4冊48頁,2,3,劉家一,財團法人高雄縣私立載道社會福利慈善事業基金會,0740712,高雄縣鳳山市凱旋路二八０之二號三樓,舉辦社會福利慈善事業,捐助,高雄縣政府、民國七十四年七月九日,永久,5880000.00,1,0890107,0890703,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/F9pb1KRmlhIOz3_soZrUyAxbDqa5RAVehOpzqxP6pzvTqAIJQLT1UfZot_A=
089法登他000006,1,2,吳永崑,152,0890107,0890111,0890112,4冊46頁,2,3,謝長廷,財團法人高雄市文化基金會,0740619,高雄市四維三路二號,本會以推展本市文化建設、促進文化藝術交流為目的。,捐助,"七十四年六月十二日高雄市政府教育局  高市教育四字第二一一四三號",永久,110000000.00,1,0890111,0890703,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/pSOO3YLQ1SOQD2V1ajRU-o339OHbw1rCMbHmWzF2gOsyJz19zD0mrfqpZo8=
089法登他000007,1,2,吳永崑,71,0890110,0890110,0890112,3冊15頁,2,3,林恭生,財團法人台灣基督徒環球佈道團,0890707,高雄市復興二路一八九號,宣揚基督之救恩並管理所屬財產。,捐助,台灣省政府民政廳中華民國五十九年三月二十五日,永久,1649770.00,1,0890110,0890703,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/D28oiEcqJrkNVrf9xlA4ZAYXKqzYqXZYGMgVceMCCGACY9H8GTJfTX6HYQ==
089法登他000008,1,2,吳永崑,184,0890111,0890114,0890114,4冊78頁,1,4,"星  雲",財團法人佛光山文教基金會,0770613,高雄縣大樹鄉興田路一五三號,"獎助專業人才及優秀青年進修留學、造福社會提昇文化水準、弘揚佛        法淨化人心為目的。",捐助,教育部、民國七十七年三月二十六日,永久,22000000.00,1,0890114,0890703,,,,,,,,,,,,財產總額變更為:新台幣貳仟貳佰萬元整。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/AA32OTYdMNCHO9zhhgUXm3nBHHB7oWLuYFqLBmHyF44w5Ne8AtL0Rb1zthw=
089法登他000010,1,2,吳永崑,553,0890112,0890112,0890113,11冊57頁,,1,何美慧,財團法人融合教育文教基金會,0871118,高雄縣鳳山市凱旋路二八五之二號十一樓,本會以辦理及推廣融合教育為宗旨,捐助,高雄縣政府八十七年十一月十日,永久,2000000.00,1,0890112,0890703,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/QylVfl_Ve_CooJySaALOrjnvTkKYDzOQFw5YSFlWYRQ5pxIB-2GCK3v_7uQ=
089法登他000011,1,2,吳永崑,220,0890113,0890503,0890504,5冊24頁,2,6,鄧學良,財團法人中華勞資事務基金會,0781104,高雄市左營區博愛二路一九八號二十樓之二,勞資紛爭之幹旋及企業經營之指導。,捐助,行政院勞工委員會、民國七十八年十月二十三日台八十二勞資三字第七五九六六號,永久,2000000.00,1,0890503,0890703,,鄭理虹,高雄市福建街三四六號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/OaHFD_5c8LIysHbx4GLZMDY6ovrB9KcpXXbGQxRz9oBkEh-zl6qpa5z-SmA=
