登記案號,序號,職稱,姓名
088法登他000001,1,董事長,謝映雪
088法登他000001,2,"董  事",吳振鐸
088法登他000001,3,"董  事",墨啟明
088法登他000001,4,"董  事",曹立珊
088法登他000001,5,"董  事",楊淑女
088法登他000001,6,"董  事",蘇信忍
088法登他000001,7,"董  事",陳滿枝
088法登他000001,8,"董  事",高端敏
088法登他000001,9,"董  事",張　靜
088法登他000004,1,董事長,洪江林
088法登他000004,2,董事,葉山母
088法登他000004,3,董事,鄭健志
088法登他000004,4,董事,蔡長啟
088法登他000004,5,董事,張霈華
088法登他000004,6,董事,鄭宏南
088法登他000004,7,董事,林培輝
088法登他000004,8,董事,楊泮水
088法登他000004,9,董事,黃明和
088法登他000004,10,董事,游淮銀
088法登他000004,11,董事,賴志騰
088法登他000004,12,董事,陳振雄
088法登他000004,13,董事,蘇惠澤
088法登他000004,14,"董  事",謝式穀
088法登他000005,1,董事長,洪祖持
088法登他000005,2,常務董事,蔡阿田
088法登他000005,3,常務董事,徐　芋
088法登他000005,4,"董  事",謝有火
088法登他000005,5,"董  事",江清溪
088法登他000005,6,"董  事",陳清圳
088法登他000005,7,"董  事",吳濯合
088法登他000005,8,"董  事",蔡敏雄
088法登他000005,9,"董  事",蔡東龍
088法登他000006,1,董事長,陳滿枝
088法登他000006,2,"董  事",施麗蘭
088法登他000006,3,"董  事",黃淑貞
088法登他000006,4,"董  事",蕭彩美
088法登他000006,5,"董  事",羅得妹
088法登他000007,1,董事長,吳聯星
088法登他000007,2,"董  事",馬繼先
088法登他000007,3,董　事,許文富
088法登他000007,4,"董  事",尤水永
088法登他000007,5,"董  事",黃文堯
088法登他000007,6,"董  事",顏鴻森
088法登他000007,7,"董  事",陳捷東
088法登他000007,8,"董  事",洪祖昌
088法登他000007,9,"董  事",江金山
088法登他000008,1,董事長,林滄洲
088法登他000008,2,常務董事,謝玉英
088法登他000008,3,常務董事,賴榮聰
088法登他000008,4,常務董事,丁鳳碧
088法登他000008,5,常務董事,鍾連在
088法登他000008,6,"董  事",蕭溪明
088法登他000008,7,"董  事",陳秋芳
088法登他000008,8,"董  事",王傳溥
088法登他000008,9,"董  事",陳朝雄
088法登他000008,10,"董  事",姚秋旺
088法登他000008,11,"董  事",黃秋雄
088法登他000008,12,"董  事",鄭紹雄
088法登他000008,13,"董  事",劉銀河
088法登他000008,14,"董  事",蔡其建
088法登他000008,15,"董  事",蔣文議
088法登他000008,16,"董  事",陳春茂
088法登他000008,17,"董  事",施溪泉
088法登他000008,18,"董  事",賴耀裕
088法登他000008,19,"董  事",許邦雄
088法登他000008,20,"董  事",徐玉紅
088法登他000008,21,"董  事",陳麗如
088法登他000009,1,理事長,陳國忠
088法登他000009,2,常務理事,施守仁
088法登他000009,3,常務理事,謝昭源
088法登他000009,4,常務理事,林源祥
088法登他000009,5,常務理事,朱炳煌
088法登他000009,6,"理  事",林溪仁
088法登他000009,7,"理  事",張金泉
088法登他000009,8,"理  事",陳基敏
088法登他000009,9,"理  事",陳瑞達
088法登他000009,10,"理  事",游潭樣
088法登他000009,11,"理  事",陳寶仁
088法登他000009,12,"理  事",高瑞任
088法登他000009,13,"理  事",潘柏瑞
088法登他000009,14,"理  事",陳阿相
088法登他000009,15,"理  事",謝惠娟
088法登他000009,16,常務監事,陳昭榮
088法登他000009,17,"監  事",陳義信
088法登他000009,18,"監  事",賴鴻洲
088法登他000009,19,"監  事",林俊雄
088法登他000009,20,"監  事",林勝和
088法登他000011,1,董事長,潘祝安
088法登他000011,2,"董  事",潘榮禮
088法登他000011,3,"董  事",蕭素娟
088法登他000011,4,"董  事",林玉家
088法登他000011,5,"董  事",胡明山
088法登他000011,6,"董  事",潘士正
088法登他000011,7,"董  事",王淑華
088法登他000011,8,"董  事",陳桂香
088法登他000011,9,"董  事",陳財發
088法登他000012,1,董事長,巫瑞村
088法登他000012,2,"董  事",陳家政
088法登他000012,3,"董  事",陳宗漢
088法登他000012,4,"董  事",洪玉里
088法登他000012,5,"董  事",巫喜垂
088法登他000012,6,"董  事",陳峻松
088法登他000012,7,"董  事",楊基林
088法登他000012,8,"董  事",蔡英孝
088法登他000012,9,"董  事",王志誠
088法登他000012,10,"董  事",劉添發
088法登他000012,11,"董  事",陳有庫
088法登他000012,12,監察人,邱西川　
088法登他000012,13,監察人,陳俊宏
088法登他000013,1,董事長,程世昆
088法登他000013,2,"董  事",黃金水
088法登他000013,3,"董  事",周順勝
088法登他000013,4,"董  事",江張滿足
088法登他000013,5,"董  事",闕美華
088法登他000014,1,董事長,柴沁明
088法登他000014,2,"董  事",郭仲符
088法登他000014,3,董　事,陳陽德
088法登他000014,4,"董  事",任東勝
088法登他000014,5,"董  事",朱克振
088法登他000014,6,"董  事",林炳森
088法登他000014,7,"董  事",柴洵清
088法登他000014,8,"董  事",曾素珠
088法登他000014,9,"董  事",張鄔云可
088法登他000015,1,董事長,鄭森安
088法登他000015,2,"董  事",鄭　石　
088法登他000015,3,"董  長",鄭悊祺
088法登他000015,4,"董  事",鄭光漢
088法登他000015,5,"董  事",鄭永春
088法登他000015,6,"董  事",鄭照生
088法登他000015,7,"董  事",鄭耀宗
088法登他000015,8,"董  事",鄭榮秋
088法登他000015,9,"董  事",鄭基英
088法登他000015,10,"董  事",鄭朝清
088法登他000015,11,"董  事",鄭懋樵
088法登他000015,12,"董  事",鄭　卻
088法登他000015,13,"董  事",鄭明鐉
088法登他000015,14,"董  事",鄭仲恭
088法登他000016,1,董事長,莊國龍
088法登他000016,2,董事,吳福生
088法登他000016,3,董事,楊壽一
088法登他000016,4,董事,黃麗津
088法登他000016,5,董事,許金福
088法登他000016,6,董事,鄭伯勳
088法登他000016,7,董事,莊宏亮
088法登他000016,8,董事,魏美蓉
088法登他000016,9,董事,楊儒哲
088法登他000017,1,理事長,張美容
088法登他000017,2,常務理事,張美麗
088法登他000017,3,常務理事,林乙媛
088法登他000017,4,"理  事",邱瓊如
088法登他000017,5,"理  事",黃彩雲
088法登他000017,6,"理  事",鍾金玉
088法登他000017,7,"理  事",吳芳儀
088法登他000017,8,"理  事",尤秋月
088法登他000017,9,"理  事",鄭琇華
088法登他000017,10,"理  事",蕭秋香
088法登他000017,11,"理  事",王美滿　
088法登他000017,12,"理  事",楊美玉
088法登他000017,13,"理  事",陳柏琴
088法登他000017,14,"監  事",石麗霜
088法登他000017,15,"監  事",沈襄君
088法登他000017,16,"監  事",王淑瑛
088法登他000019,1,董事長,呂兆宗
088法登他000019,2,"董  事",楊澤民
088法登他000019,3,"董  事",張彥裕
088法登他000019,4,"董  事",柯茂雄
088法登他000019,5,"董  事",劉正雄
